# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (11*, 14.423488), (8*, 13.943245), (13, 13.733316), (17, 13.7184725), (207, 13.530206), (216, 12.443691), (236, 12.324746), (234, 11.850091), (213, 11.692763), (241, 11.43381)
1127: (236, 17.540745), (211, 15.677034), (11, 15.367217), (13, 15.337953), (215, 14.746933), (4, 14.561214), (250, 14.369683), (7*, 14.36934), (9*, 14.347397), (206, 13.954759)
1129: (10, 16.431417), (13, 16.007896), (2*, 15.387364), (207*, 15.087521), (7*, 15.000001), (219, 14.367751), (206, 13.46763), (234, 13.436832), (215, 13.068882), (12*, 13.047364)
1130: (2*, 18.89734), (206*, 16.70053), (245*, 15.476236), (10*, 14.782674), (235*, 14.427859), (220*, 14.108943), (212*, 13.61231), (252*, 11.891289), (214*, 11.442678), (84*, 11.400955)
1132: (11*, 24.897778), (219*, 21.917398), (236, 21.64279), (255*, 19.610119), (220, 19.179888), (2, 18.796642), (13, 18.406458), (234, 16.86358), (214, 16.092764), (6, 16.004984)
1133: (13, 23.939402), (5*, 23.070032), (211, 22.87593), (9*, 22.584976), (250, 19.789711), (3, 19.730206), (215, 19.444046), (213, 19.051552), (2*, 18.827478), (255, 18.661417)
1134: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9*, 0.0), (10, 0.0)
1137: (7*, 11.998351), (17*, 10.560293), (11, 10.157016), (8, 10.043112), (1, 9.601333), (9, 8.81816), (205, 8.653455), (211, 8.61424), (219, 8.597773), (13, 8.553813)
1138: (2*, 17.149326), (17*, 14.242012), (219*, 13.385135), (213*, 13.198125), (255*, 11.092264), (205*, 10.249644), (247*, 8.613844), (254*, 8.321577), (235*, 8.270053), (206*, 8.129071)
1139: (213*, 26.051151), (220, 22.289806), (244, 18.416819), (255*, 18.183306), (246*, 17.793774), (257*, 17.757624), (121*, 16.685726), (218, 2.2049289), (318, 1.5943019), (618, 1.5012189)
1140: (11*, 22.561441), (9*, 20.804546), (10*, 20.260979), (215, 20.120665), (5, 19.545107), (236, 18.228941), (250, 17.339495), (206, 17.33216), (6, 17.125772), (245, 16.244572)
1141: (2, 18.071568), (11*, 16.935715), (10*, 16.222052), (206, 15.977698), (205, 14.752506), (236, 14.634404), (211, 14.40154), (235, 12.881002), (250, 12.228415), (251, 11.921859)
1142: (13*, 15.46091), (12*, 14.592552), (250, 14.395745), (3*, 13.5739765), (5*, 13.512266), (215*, 13.298813), (251, 13.198917), (9, 12.756153), (220, 11.858603), (236, 11.628599)
1143: (215, 18.276316), (11, 16.730543), (13, 16.479021), (4, 15.2479105), (10, 14.9304085), (219, 14.266158), (9*, 13.866196), (2, 13.619473), (236*, 13.6191435), (205, 13.5319805)
1144: (236*, 20.293375), (12*, 17.840105), (216*, 17.070278), (1*, 15.726934), (246*, 13.765689), (255*, 12.550384), (213*, 12.505533), (249*, 11.936515), (210*, 10.287048), (214*, 8.984)
1146: (216*, 22.635412), (241*, 21.322407), (205*, 20.683132), (10*, 19.2974), (250*, 18.805162), (2*, 16.345856), (235*, 15.665772), (121*, 15.439044), (84*, 14.431397), (256*, 13.25959)
1147: (7, 11.454528), (1, 10.15139), (2, 9.0859), (17, 8.48376), (219, 8.113688), (13, 8.112348), (236, 8.071735), (211, 8.058094), (3, 7.2941413), (218*, 7.1589026)
1148: (1*, 21.347982), (11*, 19.993015), (239*, 18.07316), (211*, 16.426266), (245*, 16.294632), (3*, 13.774045), (253*, 13.426206), (247*, 12.481224), (256*, 12.407679), (121*, 11.851917)
1149: (236, 14.186757), (11, 13.785627), (8, 13.074698), (13, 12.850533), (1, 12.755567), (215, 12.305468), (213, 11.042047), (7*, 10.767723), (4, 10.726154), (211, 10.670712)
1150: (215*, 21.766064), (11*, 21.241472), (2*, 19.1992), (211, 17.938986), (219, 17.78301), (3*, 17.335485), (253, 17.294638), (4, 17.291718), (207, 16.980911), (234, 16.880363)
1151: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1152: (13*, 15.875906), (17*, 15.389532), (12*, 15.332852), (206*, 12.583741), (213*, 12.55155), (216*, 11.249874), (217*, 11.104815), (234*, 10.590806), (246*, 9.618962), (256*, 6.99076)
1153: (3, 20.61344), (11, 19.913315), (5, 19.0828), (211, 19.036308), (213, 18.942057), (207*, 18.344194), (215, 17.588943), (10*, 16.207575), (255*, 15.6144905), (241, 15.604632)
1154: (7, 15.639043), (8, 15.520672), (4, 14.725597), (239, 14.030015), (207, 13.556163), (10*, 13.062851), (205, 12.57415), (206, 12.571929), (17, 12.41367), (235, 12.338533)
1155: (11*, 23.817398), (9*, 21.844873), (207*, 20.299955), (2*, 19.672886), (213*, 17.52495), (220*, 17.214128), (251*, 14.144606), (214*, 12.96883), (252*, 9.857539), (335, 1.2944574)
1156: (1, 18.272015), (11, 17.583673), (215, 16.428642), (3, 16.071177), (9, 14.80133), (219, 14.751958), (4, 14.676421), (17*, 13.790788), (236, 13.774635), (8, 13.443691)
1157: (2, 15.320566), (207, 15.29234), (12, 14.65562), (10, 14.420934), (219, 13.633002), (3, 13.518721), (239, 13.136094), (213*, 12.67864), (217*, 12.2994995), (4, 12.189829)
1158: (211*, 24.232002), (17*, 23.754675), (13*, 23.418798), (245, 19.550861), (239*, 18.945883), (205*, 18.610622), (206*, 17.639336), (233*, 17.251444), (216*, 16.549215), (244*, 16.149584)
1159: (2, 20.212553), (236*, 16.301422), (219*, 16.047678), (5*, 15.944947), (210*, 12.892402), (254*, 11.342947), (234*, 10.824749), (217*, 10.426973), (212*, 10.012048), (247*, 9.478875)
1160: (207, 11.843936), (13, 11.577652), (1, 10.926808), (8, 10.750264), (11, 10.485192), (213, 10.21082), (3, 10.208611), (216, 9.506286), (10, 9.229158), (239, 9.162134)
1161: (10*, 19.261421), (211, 18.929733), (7*, 18.631086), (13*, 18.610561), (207*, 18.101171), (2*, 17.983404), (236, 17.344885), (206, 16.766834), (216*, 16.705322), (9*, 16.18171)
1162: (241*, 19.495615), (236, 18.441242), (10*, 16.090878), (234*, 14.758373), (206*, 13.287848), (121*, 12.068828), (250, 11.896868), (6*, 11.754848), (214*, 11.661664), (255, 10.819595)
1164: (11, 19.804972), (17*, 19.561583), (1*, 17.986443), (4, 17.760466), (211*, 17.703869), (8*, 15.965341), (251, 15.881917), (236, 15.582453), (216*, 15.158477), (234*, 14.372844)
1165: (13, 14.098615), (11*, 14.008166), (17, 13.8537655), (211, 13.019145), (5, 13.001841), (236, 12.200246), (8, 11.909759), (215, 11.820414), (4*, 11.761174), (12, 11.496438)
1166: (8, 17.712896), (215, 16.497318), (13, 16.096857), (219, 15.457272), (211, 15.105855), (9, 15.095253), (3, 13.902891), (2, 13.790534), (7*, 13.175849), (17, 12.923136)
1167: (11, 23.522411), (219, 22.953), (17*, 22.408493), (13, 20.077124), (8*, 19.430601), (206, 18.07454), (4, 17.581242), (213, 16.302872), (84, 16.273388), (241, 15.873194)
1168: (207, 11.223985), (13, 11.156652), (11, 11.069576), (5, 10.954401), (8, 10.215107), (215, 9.996863), (2, 9.647508), (206, 9.5273905), (9, 9.423916), (4, 9.38211)
1169: (7*, 11.568), (5, 10.547237), (241, 10.008526), (219, 9.89499), (1, 9.789063), (12, 9.769483), (8*, 9.692852), (215, 9.505295), (3, 9.469837), (9*, 9.31246)
1172: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1173: (11*, 17.978874), (13, 16.73311), (8, 16.215586), (241, 15.254357), (3*, 15.244188), (250, 14.945965), (219, 14.771591), (251, 14.16313), (239, 14.025069), (4, 13.876329)
1174: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1175: (5*, 16.147717), (10*, 11.487228), (216*, 11.059775), (257*, 10.118446), (244*, 8.360985), (252*, 7.4612045), (787, 1.3142285), (419, 1.2526683), (242, 1.1270583), (753, 0.7796823)
1177: (1, 7.46875), (207, 6.75), (11, 6.4375), (17, 6.40625), (219, 6.3125), (12*, 5.96875), (13, 5.9375), (2, 5.78125), (4, 5.71875), (215, 5.625)
1178: (1*, 14.311561), (7, 13.590547), (239, 12.971764), (11*, 12.599899), (241, 12.54117), (8, 12.247333), (251, 11.990976), (3*, 11.966581), (12, 11.799199), (5, 11.796816)
1179: (11, 10.196833), (10, 9.873051), (211, 8.6795635), (206, 8.426275), (7, 8.388994), (8, 8.343095), (213, 8.304061), (1, 8.052128), (4, 7.999869), (17, 7.9538016)
1180: (11, 17.819468), (13, 15.387692), (211, 15.222302), (8, 14.394912), (1, 13.615582), (10, 13.451541), (219, 13.250506), (17, 13.049974), (4, 12.911643), (236*, 12.535905)
1182: (1, 7.3125), (10*, 7.1875), (215, 6.8125), (3, 6.4375), (211, 6.4375), (7, 6.0625), (17, 6.0625), (207, 6.0625), (216, 6.03125), (8, 6.03125)
1183: (1, 14.916108), (2, 14.051779), (207*, 13.82912), (250, 13.452454), (12, 13.402587), (215, 13.304468), (9*, 13.047144), (213*, 12.85125), (219, 12.589936), (13, 12.512664)
1184: (1, 21.99779), (207, 19.119408), (5*, 17.96923), (215*, 17.945358), (10, 17.828299), (217, 17.642052), (3*, 17.545662), (216, 17.07301), (219*, 16.79739), (211, 16.401527)
1186: (17, 13.056558), (5, 12.212033), (13, 12.021637), (215, 11.990297), (11, 11.611634), (211, 11.052869), (9, 10.960475), (219, 10.562656), (6, 10.479123), (4, 10.433317)
1187: (215*, 20.279043), (11, 19.40601), (217, 19.185385), (9, 18.500172), (250*, 18.439854), (12*, 17.526608), (8, 17.340967), (206*, 16.624939), (234, 16.032602), (10, 15.807599)
1188: (5*, 30.976374), (8*, 27.560064), (13*, 25.463106), (6*, 23.821478), (255*, 22.017628), (235, 19.56914), (239*, 18.625677), (205*, 18.000841), (241*, 17.728647), (247*, 17.727161)
1189: (5, 20.957607), (8*, 20.423132), (11*, 19.485159), (1*, 17.57449), (4, 15.434281), (236, 15.23737), (255, 14.642919), (213, 14.64029), (250, 14.4734125), (239, 14.117263)
1190: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1191: (12, 7.875), (1*, 7.6875), (2, 7.65625), (205, 7.34375), (7, 7.125), (5, 6.84375), (207*, 6.6875), (216, 6.65625), (3*, 6.625), (13, 6.4375)
1192: (11, 16.804329), (13, 16.652082), (17, 16.152966), (9, 14.440457), (215, 14.054537), (4, 13.6002865), (236, 12.748693), (219, 12.689268), (5, 12.405758), (8, 12.299942)
1193: (7*, 19.943302), (9*, 16.97779), (241*, 13.102757), (254*, 8.442826), (243*, 5.1942997), (922, 1.5746148), (1178, 1.4759989), (278, 1.4576931), (335, 1.3575009), (310, 1.2466897)
1194: (5, 8.9570055), (17, 8.123473), (11, 8.065841), (8, 7.658234), (7, 7.4947805), (207, 7.294583), (236, 7.1613474), (13, 6.473273), (215, 6.3794146), (4, 6.0820556)
1197: (211*, 18.89963), (3, 18.72247), (4, 17.879189), (251*, 17.693264), (2, 17.665165), (206, 16.772629), (239, 16.543722), (253, 16.297922), (217, 16.109394), (241, 16.083252)
1198: (5*, 25.66618), (13*, 24.547722), (207*, 21.885553), (7*, 21.879948), (11*, 21.510967), (9*, 21.44078), (1*, 21.383463), (251*, 18.98176), (239*, 18.920038), (2*, 18.339243)
1199: (11*, 22.758026), (241*, 20.192768), (207*, 19.823435), (205*, 18.913368), (219*, 18.33107), (215*, 15.0727215), (121*, 14.894623), (255*, 14.369578), (245*, 14.058239), (211*, 13.718634)
1200: (11*, 15.942495), (8*, 15.566396), (211, 14.952898), (7*, 14.718182), (5, 14.634671), (10, 14.589759), (253, 14.2347555), (9*, 13.871771), (17, 13.841056), (251, 13.829523)
1201: (215*, 23.235378), (11, 22.34739), (211, 21.949944), (2, 18.080238), (3*, 17.871685), (8, 17.621548), (10, 16.378376), (214, 16.288607), (1*, 16.253998), (216, 16.207603)
1202: (5*, 20.814356), (213*, 19.95275), (12*, 19.327702), (17*, 19.271751), (241*, 16.24429), (121*, 14.807882), (84*, 13.741423), (256*, 13.642163), (255*, 13.626373), (252*, 13.175227)
1203: (11, 17.434801), (207*, 15.521512), (9, 15.059503), (13, 14.430027), (216, 13.802013), (211, 13.459176), (250, 13.15608), (213, 12.580164), (241, 11.4304695), (251, 10.6835785)
1205: (4*, 13.246444), (211, 12.717659), (13, 11.809212), (1, 11.775149), (219, 11.747633), (207, 11.634343), (213, 11.569775), (215, 11.427724), (3, 10.933569), (8, 10.923488)
1206: (1, 14.836156), (13, 14.782654), (5*, 14.623137), (236, 14.409156), (8, 14.253616), (17*, 14.10854), (9, 13.819402), (219, 13.031902), (2*, 12.538338), (10*, 12.101539)
1207: (13, 21.546976), (211, 20.145676), (3, 19.709795), (6, 18.88599), (17*, 18.139088), (9, 17.12375), (1, 16.978022), (10, 16.770369), (239, 16.158312), (220, 15.480307)
1208: (1, 10.789855), (13, 10.56038), (17, 9.539604), (215, 9.436044), (2*, 9.298294), (11, 9.197565), (10, 9.190495), (5, 9.044293), (250, 8.945931), (213, 8.931321)
1209: (215*, 20.333431), (5*, 20.25727), (13*, 18.66937), (4*, 18.495241), (7*, 16.722202), (206*, 15.391041), (257*, 14.637525), (219*, 13.36141), (255*, 12.89926), (254*, 11.707941)
1210: (1, 17.030197), (7*, 15.659158), (5, 14.031998), (2, 13.431919), (207*, 13.27707), (13, 13.102304), (12, 12.62938), (211, 12.489532), (205, 11.988984), (10, 11.803464)
1212: (219*, 19.826801), (1, 19.603886), (211, 19.548584), (8, 19.483238), (9*, 19.123991), (250, 16.013025), (213, 15.723914), (10, 14.871184), (255, 14.808428), (241, 14.673143)
1213: (207, 13.431907), (13, 12.857022), (2, 12.774078), (205, 11.833218), (11, 11.578229), (211, 11.330672), (257, 11.269504), (206, 11.245955), (8, 11.204495), (10, 10.982289)
1214: (211, 27.368572), (12*, 21.65993), (1, 20.313679), (241, 19.947933), (206, 18.924606), (220, 18.825298), (251, 18.618773), (239, 18.603292), (255, 18.423578), (234, 17.339003)
1217: (11, 11.055518), (211, 10.979215), (2*, 10.6248255), (12, 9.920016), (215, 9.852355), (3, 9.564207), (5, 9.545327), (236, 9.189246), (1, 9.151785), (257, 8.770817)
1218: (9*, 23.252892), (236*, 21.674147), (213*, 21.057617), (245, 20.304176), (233*, 20.235968), (2*, 19.967382), (239*, 18.71591), (212*, 16.290913), (220*, 16.18054), (246*, 16.157211)
1219: (219, 11.243703), (2, 10.956673), (5, 10.826715), (8, 10.653451), (211, 10.343067), (207, 10.332345), (1*, 10.1621895), (7, 10.148263), (9, 9.929752), (236, 9.8469305)
1220: (17, 15.591123), (13*, 15.412273), (11*, 15.278662), (8, 15.179725), (4, 14.543418), (5, 13.614754), (211, 13.582131), (207, 13.467775), (9, 12.606524), (245, 12.433776)
1221: (1, 0.0), (2, 0.0), (3*, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1222: (13*, 17.594435), (11*, 16.163462), (7*, 14.196596), (207, 13.991099), (4, 13.732892), (213*, 13.645785), (5, 13.374161), (217, 12.914864), (211, 12.4069605), (8, 12.147795)
1225: (13*, 19.794584), (1*, 19.302235), (216*, 18.693638), (3*, 18.478003), (211*, 16.607096), (215*, 16.272238), (84*, 11.951308), (248*, 11.891833), (1220, 0.83836114), (261, 0.6553436)
1226: (2*, 21.469135), (13*, 17.644121), (215*, 17.07734), (216*, 16.934525), (8*, 15.425937), (213*, 14.710148), (245*, 14.430639), (211*, 13.67763), (236*, 13.131244), (12*, 12.711936)
1228: (7, 14.3034935), (5, 14.199751), (219, 14.13194), (17, 13.994945), (2*, 13.320127), (11*, 12.178822), (236, 12.11041), (211, 12.087424), (8, 11.858935), (253*, 11.76802)
1229: (219, 18.919815), (8, 17.62777), (13, 16.517134), (4, 16.466005), (207*, 15.749399), (215, 15.540134), (5, 15.302396), (12, 15.230639), (11, 15.07937), (250*, 14.797574)
1230: (236*, 17.490679), (3*, 15.5556345), (233*, 15.049535), (220*, 14.084691), (251*, 13.274838), (252*, 12.501453), (250*, 11.638687), (214*, 11.48668), (84*, 9.212588), (248*, 8.118512)
1231: (236, 19.824242), (5, 18.879354), (13, 18.279692), (215, 18.059359), (211, 18.003716), (7, 17.847225), (219, 17.456919), (3*, 17.295057), (6, 16.1021), (1*, 15.970214)
1232: (8, 15.489946), (207*, 14.19175), (17, 13.486726), (5, 13.220455), (10, 13.082575), (7*, 12.790783), (3, 12.769237), (215, 12.664911), (255, 12.417533), (9, 12.308012)
1233: (7, 16.667442), (13*, 15.904565), (213*, 15.725892), (4, 15.142106), (219, 14.6399355), (5, 14.298626), (206, 14.156763), (205*, 13.906957), (207, 13.574566), (257, 13.004512)
1234: (4*, 18.741396), (1*, 17.48109), (8*, 17.26419), (250*, 12.299603), (233*, 10.004069), (249*, 6.9581347), (242, 2.1158426), (218, 1.9862242), (717, 1.7944148), (787, 1.3970634)
1235: (205*, 17.977146), (1*, 17.24924), (5*, 16.815706), (236*, 16.054705), (211*, 15.196426), (216*, 14.907268), (4*, 14.291757), (9*, 13.58539), (253*, 12.721972), (206*, 11.848359)
1236: (213*, 13.395543), (5*, 13.259043), (206, 12.868922), (207, 12.4460535), (205*, 12.375727), (236, 12.071275), (214*, 11.909948), (4, 11.740023), (9, 11.557066), (8, 11.39689)
1237: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1238: (236*, 22.669884), (213*, 18.656275), (245*, 17.958456), (8*, 15.825721), (205*, 14.831513), (233*, 14.675801), (255*, 14.384445), (121*, 14.032277), (235*, 13.154477), (217*, 13.00222)
1239: (5, 25.96631), (4, 23.747087), (11*, 23.726028), (215*, 22.109465), (213*, 18.928661), (250, 18.591013), (255, 17.391138), (245, 17.226301), (254, 16.626005), (257, 16.445444)
1241: (13*, 18.53288), (207*, 18.340937), (2*, 18.12911), (7*, 18.055302), (255*, 16.88928), (247*, 11.930055), (217*, 11.66758), (234*, 11.323283), (252*, 10.952665), (235*, 9.14366)
1242: (4, 12.030451), (5, 12.030394), (211, 11.969535), (9, 11.563713), (207, 11.496401), (13, 11.454489), (219, 11.228737), (8, 11.207566), (1, 11.182186), (236, 10.994744)
1243: (7*, 11.526454), (8, 9.209463), (1*, 9.158176), (5, 9.007643), (10, 8.969924), (9, 8.779068), (211, 8.746464), (17, 8.72425), (217, 8.591606), (3, 8.567787)
1244: (1, 14.470179), (17*, 14.378745), (8, 14.224779), (215, 14.194696), (13, 13.909398), (3, 13.222853), (219, 13.151539), (12, 12.5923), (4, 12.529045), (236, 12.460503)
1246: (3*, 14.993966), (213*, 13.704094), (206*, 13.20051), (220*, 12.608754), (252*, 11.514088), (254*, 10.4115), (256*, 10.075264), (249*, 9.8777485), (512, 1.2993385), (391, 1.2425448)
1248: (9, 20.502848), (211, 19.847092), (5, 19.420338), (7*, 18.883125), (8*, 18.30491), (11*, 17.146912), (220, 16.571005), (4, 15.581247), (245, 15.401913), (12, 15.369404)
1249: (17*, 18.39743), (215*, 16.214764), (7*, 16.002401), (1, 15.896633), (13, 15.25407), (8*, 14.752668), (241, 13.902456), (10, 13.578499), (11*, 13.2647705), (206*, 10.946052)
1250: (7, 16.864073), (2, 16.168821), (207, 15.763661), (17, 14.708426), (8, 14.512207), (216*, 13.552466), (9, 13.473561), (236*, 12.733422), (205, 12.712138), (220*, 11.538493)
1251: (215, 14.980141), (219, 14.905047), (251, 14.442333), (5, 14.367118), (207, 14.349961), (7, 14.207264), (8, 14.02889), (245, 13.896343), (2*, 13.432675), (10*, 13.19671)
1252: (1*, 21.131845), (2, 19.563856), (219*, 19.22302), (205*, 18.483492), (234, 16.921503), (7, 16.633064), (211*, 15.78827), (245*, 15.73396), (235*, 15.407272), (214, 14.868535)
1254: (5*, 23.464008), (13*, 20.34749), (17*, 19.304413), (10*, 19.003693), (2*, 18.777117), (253*, 16.904245), (255*, 15.837379), (6*, 15.523721), (217*, 14.005204), (282, 0.9372166)
1255: (2, 22.172583), (4, 19.313839), (17, 19.115185), (219*, 17.957775), (5, 16.797188), (3, 16.123419), (241, 15.527902), (235*, 14.096543), (205, 13.703283), (257, 12.150355)
1257: (9*, 26.79316), (13*, 23.6787), (239, 22.299816), (213*, 22.025969), (10, 20.739147), (6, 20.650385), (253*, 20.178839), (234*, 19.855274), (250*, 19.079176), (207*, 18.046877)
1258: (2, 18.499441), (215*, 17.987553), (236, 17.960226), (5, 16.743572), (13*, 16.649588), (206, 16.368954), (234, 16.132257), (255, 15.782537), (250*, 15.464729), (214, 15.327142)
1261: (7*, 24.843687), (3*, 22.799707), (239*, 22.12268), (207*, 20.930391), (217*, 18.218477), (216*, 16.758429), (84*, 14.584949), (248, 12.408602), (249, 11.904992), (256, 11.369802)
1262: (215*, 15.835098), (2*, 15.063539), (216, 14.825291), (8, 14.564741), (219, 14.442991), (207, 13.8741865), (251, 13.809882), (1, 13.734418), (239, 13.731885), (7, 13.707614)
1263: (11*, 18.727854), (3*, 18.06296), (9, 17.848333), (17*, 13.958082), (12, 13.245389), (206*, 13.059511), (257, 12.945808), (256*, 12.508464), (121, 11.890193), (220, 10.78112)
1265: (7, 14.72749), (2, 14.590006), (219, 14.169565), (236, 13.864083), (8, 13.754314), (1, 13.600955), (17, 13.598515), (13*, 13.52103), (207, 13.43658), (251, 13.083786)
1267: (4, 13.520379), (8, 13.366106), (9, 13.302381), (233, 13.287927), (245, 13.247414), (253, 13.19517), (2*, 12.926586), (207, 12.774244), (213*, 12.669127), (206, 12.148986)
1268: (11, 18.924438), (4, 18.43795), (211*, 18.075224), (8, 17.744335), (5, 17.702585), (9, 16.89094), (236*, 16.177614), (213, 15.922594), (3, 15.738927), (219, 15.572313)
1269: (5*, 13.104946), (9, 12.90575), (205, 12.834245), (12, 12.438841), (219*, 12.379958), (1, 12.259765), (3, 12.129055), (2*, 12.078131), (215, 12.015597), (11, 11.893793)
1271: (4*, 24.28069), (5*, 24.193281), (207*, 21.286137), (6, 20.222332), (251, 18.430721), (250, 16.29617), (235, 15.581421), (257, 15.276646), (84*, 14.61238), (249, 13.639331)
1272: (11, 13.871467), (9, 13.486981), (2*, 13.136126), (5, 12.506045), (13, 11.391255), (3, 11.364192), (8, 10.9739895), (219, 10.62052), (207*, 10.575053), (4, 10.210403)
1273: (7*, 17.445377), (3*, 16.868406), (11, 15.725457), (2*, 15.367766), (9, 14.178703), (241, 14.101732), (211, 13.676905), (216, 13.663414), (236, 13.584188), (219, 13.541575)
1274: (2*, 20.957079), (253*, 17.797726), (205*, 17.668543), (206*, 15.81597), (17*, 15.1867), (247*, 14.070678), (235*, 13.243851), (256*, 10.780429), (717, 1.4170774), (335, 1.356858)
1275: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1277: (11, 9.989886), (5, 8.903507), (207, 8.022572), (3, 7.9694757), (215, 7.8075085), (17*, 7.538832), (13, 7.537286), (211, 7.272208), (9, 7.1058407), (1, 6.8971963)
1278: (11*, 14.607901), (8, 13.268891), (236, 12.604857), (17*, 11.624581), (12, 11.619836), (215, 11.556749), (211, 11.202024), (1, 11.09086), (10*, 11.070467), (234, 10.526822)
1279: (11*, 18.003351), (236*, 10.966298), (239*, 10.216118), (213*, 10.215917), (252*, 8.448237), (250*, 8.122041), (84*, 7.466156), (248*, 6.5024476), (244*, 6.0988097), (256*, 5.8550706)
1280: (4, 21.466558), (3*, 21.35187), (8, 21.031832), (211, 20.388197), (245, 19.947266), (5*, 19.93371), (215, 19.545467), (255, 18.95374), (216, 18.915148), (233, 18.776386)
1282: (5, 20.263113), (207, 19.204105), (11, 19.06802), (211*, 19.013536), (219, 17.486425), (4, 16.95274), (12, 16.700577), (13, 15.525309), (215, 15.316985), (213, 14.801496)
1283: (9, 23.220722), (7*, 22.63065), (13*, 20.788645), (220, 20.044523), (84*, 19.843214), (253*, 19.579287), (216*, 19.465847), (251*, 18.36914), (121*, 18.241442), (239*, 18.116962)
1284: (5*, 18.769073), (10, 16.67146), (219, 16.635288), (241, 15.442779), (2, 15.043475), (13, 14.411905), (245, 14.212144), (216, 13.691838), (207*, 13.501228), (251, 13.415345)
1285: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1286: (7*, 25.274973), (11*, 21.851927), (250*, 20.628637), (206*, 20.216272), (239*, 18.491844), (4, 18.052786), (9, 17.543884), (12*, 16.760141), (213*, 15.974141), (84, 12.270053)
1287: (236, 14.468912), (5*, 13.753829), (219, 13.328519), (13, 13.191338), (215, 12.072927), (1, 11.918669), (213*, 11.229218), (205, 10.8929615), (4, 10.299852), (255, 10.078494)
1288: (13, 22.288315), (8*, 21.422173), (211, 19.711222), (3*, 18.022093), (250*, 17.655066), (236*, 17.329395), (247, 16.946447), (213, 16.554445), (255, 16.291405), (10, 16.163057)
1289: (250*, 27.91766), (215*, 27.84436), (17*, 27.80543), (12*, 21.17952), (84*, 18.561178), (233*, 17.24022), (205*, 17.002518), (214*, 16.677305), (239*, 16.500925), (121*, 15.806074)
1290: (10, 20.790762), (4, 19.129026), (2, 18.026142), (1, 17.979559), (3, 17.703867), (215, 17.17845), (211, 17.024973), (216, 16.992617), (206, 16.973467), (9, 16.052706)
1291: (219*, 18.562311), (211, 18.115797), (5, 17.573774), (253, 16.7428), (245, 16.19008), (241, 16.03255), (17, 15.911561), (217, 14.347386), (233, 13.9579), (254, 13.4092045)
1292: (7, 19.416605), (207*, 19.332724), (5*, 15.275733), (214, 12.724985), (253*, 12.700042), (212, 11.3238125), (248*, 10.395496), (245*, 10.234227), (256*, 9.942254), (244, 9.430784)
1294: (215, 12.367378), (11, 11.701374), (13, 11.246093), (6, 10.8703985), (236, 10.687909), (211*, 10.654673), (251, 10.612345), (4, 10.027666), (17, 10.014463), (207, 9.938885)
1295: (13*, 21.326542), (213*, 19.251144), (8*, 16.58361), (4*, 16.148985), (12, 15.400256), (215, 15.307407), (236, 14.560164), (9, 12.045063), (246*, 11.966916), (255*, 11.772485)
1296: (11, 15.995141), (4, 13.746689), (2, 13.723692), (3, 13.541328), (17, 13.239253), (241, 12.296578), (9, 11.504372), (211, 11.3924265), (220, 11.38761), (205, 11.139255)
1297: (17, 21.736563), (2, 20.12872), (4, 19.918364), (1, 18.734783), (236*, 18.680069), (10*, 17.487358), (9, 17.365389), (251, 17.232496), (8, 17.102379), (216, 16.702015)
1298: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1299: (4*, 0.6785547), (405, 0.31491834), (434, 0.31491834), (518, 0.31491834), (411, 0.27555352), (396, 0.27555352), (435, 0.27555352), (511, 0.27555352), (496, 0.27555352), (516, 0.27555352)
1300: (220, 21.27833), (219*, 20.365774), (12, 19.863556), (13*, 19.254951), (2*, 18.263067), (250, 17.66036), (251, 16.926872), (235, 15.98706), (254, 15.975909), (121, 15.828919)
1301: (17, 19.501143), (211, 18.977158), (8, 18.20484), (4, 17.925892), (219, 17.705217), (6, 16.47584), (5, 15.991011), (1, 15.916368), (2, 15.84069), (7, 15.644034)
