# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
3: (1, 12.237127), (13, 11.937381), (7, 11.652253), (8, 11.18792), (11, 11.106644), (216, 10.825027), (219, 10.656783), (215, 10.6060295), (2, 10.589105), (207, 10.536154)
1147: (211, 13.2238865), (17, 12.554092), (2, 12.52225), (5, 12.416902), (7, 12.299738), (219, 12.178789), (13, 11.992531), (1, 11.793691), (236, 11.779931), (215, 11.127141)
1148: (207*, 15.943975), (12*, 15.741693), (250*, 14.837578), (251*, 13.780039), (234*, 9.34835), (278, 2.0721004), (1864, 1.6057082), (769, 1.1770055), (181, 0.9805588), (590, 0.8989587)
1149: (2*, 16.029957), (13, 14.973031), (1, 14.870761), (215, 14.6828985), (213, 14.109601), (11, 13.835608), (211, 13.81143), (236, 13.329213), (8, 13.306074), (257, 12.720807)
1150: (17*, 18.274364), (13*, 17.390623), (250*, 16.872221), (219, 16.198782), (5*, 15.284471), (236*, 15.011068), (211, 14.35249), (207, 13.818803), (220, 13.058257), (205, 12.911692)
1152: (7*, 17.194452), (10*, 13.651208), (211*, 13.565734), (8*, 12.97266), (239*, 11.430934), (4*, 11.324467), (233*, 9.958016), (247*, 6.7876396), (121*, 6.181376), (432, 1.960909)
1153: (11, 19.88766), (5, 18.300674), (213, 17.787704), (3, 17.059526), (4, 16.630531), (211, 15.983869), (239, 14.884106), (219, 14.790554), (250*, 14.68574), (215, 14.639323)
1154: (7, 15.589611), (5, 15.106569), (1*, 14.681208), (216, 14.54494), (4, 14.414061), (8, 13.77161), (2, 13.699745), (17, 13.207796), (206, 12.9653845), (213*, 12.914414)
1155: (7*, 23.399855), (17*, 21.120735), (1*, 19.814098), (215*, 19.135601), (5*, 18.708431), (211*, 17.8791), (236*, 17.413244), (12*, 17.099754), (239*, 16.979435), (205*, 13.849318)
1156: (11, 17.280836), (2, 15.462165), (7*, 15.069059), (5, 14.207447), (4, 13.819433), (13*, 13.362506), (216, 13.263536), (207*, 13.153763), (8, 13.130871), (215, 12.974232)
1157: (13*, 14.815621), (219, 14.280804), (1*, 13.639747), (2, 13.61383), (12, 13.333534), (207, 13.211868), (3, 13.144361), (251, 12.716245), (216, 12.189042), (205, 11.818906)
1158: (11*, 27.819448), (251*, 24.113234), (7*, 23.324274), (245, 21.335), (10*, 18.401691), (84*, 17.271141), (254, 16.57295), (212, 16.247), (252, 15.149803), (210, 14.295586)
1159: (7*, 19.082188), (215*, 17.902369), (2, 17.641092), (3*, 16.845463), (4*, 16.13851), (12*, 16.080622), (17*, 15.447513), (255*, 12.397613), (257*, 11.251893), (299, 1.9845777)
1160: (17, 11.16987), (236*, 10.288197), (4, 10.1509075), (13, 10.051513), (8, 9.745793), (5, 9.68686), (207, 9.624502), (233, 9.613351), (11, 9.610389), (219, 9.224591)
1161: (206, 21.007833), (4*, 20.937632), (211, 20.438263), (5*, 19.297176), (254, 18.847052), (205*, 18.537964), (236, 17.976866), (251, 17.9335), (3*, 17.499607), (250, 17.097675)
1162: (2*, 24.361097), (13*, 20.388237), (3*, 20.077942), (4*, 18.735739), (5*, 18.56232), (235*, 17.351282), (217*, 16.481453), (250, 15.699516), (246*, 14.152534), (245*, 14.05408)
1164: (11, 23.934366), (236, 20.513159), (9, 20.399395), (219*, 20.305439), (6, 18.708765), (4, 17.838686), (250, 17.511797), (255, 16.180235), (206, 16.138319), (251, 15.977549)
1166: (2, 18.267542), (211, 18.112213), (215, 17.739723), (13, 17.1723), (219, 16.876146), (10, 16.633284), (17, 16.264822), (8, 15.111953), (216, 14.959156), (236*, 14.834998)
1167: (219, 24.004923), (11, 20.573435), (4, 20.483555), (13, 20.262829), (206, 18.018644), (234, 17.994904), (220, 17.907852), (239, 17.506002), (12*, 17.393705), (3*, 16.97101)
1168: (9, 0.8968553), (207, 0.79192597), (236*, 0.73643064), (5, 0.72727275), (241, 0.6363636), (11, 0.5786735), (425, 0.5617735), (12, 0.5479539), (219, 0.5479539), (1, 0.496008)
1171: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1173: (1*, 16.549341), (8, 15.44835), (13, 14.253622), (251, 14.098492), (211, 13.270384), (2*, 13.257675), (10*, 13.046604), (219, 12.617161), (245, 12.495383), (250, 12.384061)
1174: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1175: (236*, 21.11833), (8*, 19.292244), (3*, 17.354612), (234*, 17.057962), (255*, 15.190881), (247*, 13.695107), (220*, 11.9091425), (251*, 11.43919), (242, 1.8625878), (278, 1.8453262)
1177: (11, 11.493502), (8, 10.419772), (215, 10.209337), (207, 10.1878395), (13, 10.158207), (2, 10.083205), (1, 9.843195), (17, 9.256623), (236, 9.182704), (4, 9.135558)
1178: (13*, 17.19628), (7, 17.061214), (2, 16.138815), (5, 14.679602), (205, 14.366011), (9*, 13.737766), (207, 13.386283), (219, 13.2999735), (216, 12.799463), (4, 12.787568)
1180: (211, 15.135788), (250*, 14.524715), (215*, 14.456405), (17, 14.392127), (11, 14.126441), (219, 13.997362), (13, 13.900873), (255, 13.718029), (1, 13.491459), (9, 13.427862)
1181: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1182: (215, 9.30668), (11*, 9.113846), (211, 8.395094), (3, 8.360564), (9, 8.351731), (213, 8.32513), (5, 8.24589), (217, 8.132631), (219, 8.127291), (205, 8.104806)
1183: (17*, 15.52954), (13, 13.905167), (1, 13.866548), (250, 12.082102), (219, 11.621893), (3, 11.491517), (2, 11.452132), (215, 11.406779), (205, 10.283828), (235, 10.223586)
1184: (7*, 24.160429), (1, 22.593204), (207, 19.949135), (13*, 19.913801), (10, 19.460863), (250, 19.263435), (205*, 18.621365), (211, 17.806099), (235, 15.913705), (217, 15.787365)
1186: (17, 15.385942), (11, 15.095333), (211, 14.1548605), (13, 13.601811), (5, 13.416889), (213, 13.365085), (4, 13.094192), (233, 12.72007), (215, 12.566246), (12, 12.529314)
1187: (10, 21.69349), (11, 21.232883), (205*, 21.133944), (213, 21.097332), (2*, 19.484468), (220*, 18.724627), (217, 18.279768), (239, 18.040535), (4, 17.553463), (8, 17.410967)
1188: (236*, 27.26746), (4*, 25.035236), (211*, 22.6905), (7*, 22.133728), (121*, 18.676628), (216*, 17.538406), (84*, 17.026775), (235, 16.62531), (10*, 16.458096), (256*, 13.561805)
1189: (236, 19.592073), (211, 18.183916), (5, 17.65173), (219*, 15.879026), (4, 14.370229), (241, 13.39675), (250, 13.305083), (205, 12.901208), (255, 12.709724), (234, 12.642537)
1190: (1, 6.84375), (17, 6.28125), (215*, 6.09375), (5, 6.0), (211, 5.96875), (2, 5.8125), (213, 5.8125), (220, 5.71875), (205, 5.625), (7, 5.53125)
1191: (213, 13.157665), (11, 12.986103), (215, 12.064847), (250, 12.02473), (254, 11.951312), (13, 11.479709), (7, 11.334056), (211, 11.284038), (2, 11.197421), (9, 10.932625)
1193: (251*, 13.260151), (84*, 12.064859), (234*, 11.342399), (220*, 9.598788), (253*, 9.534834), (256*, 7.3592944), (278, 3.0536), (675, 2.5839376), (59, 2.4270992), (335, 2.4064693)
1194: (205, 2.9424086), (13, 2.7857723), (1, 2.5852025), (217, 2.3524022), (10, 2.336972), (219, 2.285611), (233, 2.2720907), (250, 2.2641191), (4, 2.1892605), (239, 2.0921147)
1196: (236, 7.09375), (219*, 6.90625), (9, 6.6875), (211, 6.5), (8, 6.28125), (5, 6.25), (11, 5.96875), (215, 5.65625), (2, 5.65625), (1, 5.5625)
1197: (219*, 19.765831), (8*, 18.082369), (9*, 18.07182), (2, 16.133919), (3, 15.934868), (241, 15.51655), (234, 15.457), (254*, 15.372529), (7*, 15.344264), (239, 15.162591)
1198: (4*, 20.682081), (219*, 19.721415), (233*, 15.019327), (235*, 14.600611), (220*, 14.510986), (255*, 14.415202), (246*, 13.667019), (257*, 11.7794695), (1274, 1.5260228), (342, 1.4574727)
1199: (235*, 20.366964), (12*, 19.324097), (214*, 14.544849), (233*, 14.029287), (8*, 12.804561), (216*, 12.3820305), (210*, 11.985496), (246*, 11.4702835), (257*, 10.613145), (254*, 9.818935)
1200: (219, 20.276571), (5, 19.955877), (10, 19.848919), (1, 19.812479), (207, 18.479113), (205, 17.775736), (215, 17.582067), (206, 17.152555), (17, 16.180265), (84, 16.112429)
1201: (11, 20.348177), (7*, 18.820301), (4, 18.228903), (8, 17.227942), (239, 15.8005), (2, 15.51461), (10, 15.3344965), (214, 15.104441), (241, 14.942563), (251, 14.8719225)
1202: (11*, 21.460608), (219*, 21.32182), (207*, 21.008907), (211*, 20.848118), (215*, 20.554869), (10*, 19.266676), (257*, 15.187401), (3*, 14.768578), (212*, 14.666349), (239*, 14.143247)
1203: (7*, 19.909807), (11, 18.743181), (216, 15.805308), (13, 15.569593), (205*, 12.07537), (9, 11.384416), (211, 11.088252), (235, 11.055832), (213, 11.025629), (250, 10.899227)
1204: (2*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10*, 0.0), (11, 0.0)
1205: (1, 12.861949), (215, 11.043218), (2*, 10.804099), (13, 10.721865), (205, 10.476162), (211, 10.24899), (217, 10.166056), (241, 9.828289), (251, 9.825586), (3, 9.783138)
1206: (8, 20.602213), (236, 18.748884), (13, 18.194996), (11*, 18.16987), (3, 16.39252), (9, 16.091742), (219, 15.541883), (239*, 14.954596), (1, 14.527579), (250, 14.487873)
1207: (1, 20.03683), (211, 19.628658), (8*, 19.24141), (205, 18.082262), (9, 17.757872), (13, 17.12213), (10, 16.79111), (255, 16.264227), (245, 16.140583), (250, 15.401607)
1208: (13, 13.341273), (1, 11.913311), (17, 11.516702), (11, 10.798555), (239, 10.571216), (8, 10.277871), (12, 10.037801), (219, 9.804391), (250, 9.790759), (215, 9.628038)
1209: (207*, 16.943758), (236*, 16.537117), (250*, 16.342789), (205*, 16.243958), (213*, 15.17811), (234*, 14.243549), (245*, 14.206131), (217*, 14.11589), (235*, 13.872501), (3*, 13.214176)
1210: (5, 19.760908), (219, 18.153603), (215, 18.15092), (13, 18.089314), (2, 17.597477), (236*, 16.942211), (211, 15.856987), (250, 15.3431015), (3*, 14.944866), (1, 14.704905)
1212: (211, 25.253445), (7*, 19.805246), (1, 18.737005), (8, 18.444874), (255, 16.89817), (233, 16.865156), (10, 16.371466), (239, 16.214067), (216, 16.052), (3, 15.504)
1213: (5, 13.927165), (17*, 13.854772), (13, 13.29685), (2, 13.215639), (11, 12.9361515), (8, 12.291538), (207, 12.187056), (219, 12.083177), (211, 12.026635), (10, 11.217425)
1214: (211, 26.11522), (2*, 23.840456), (9*, 22.434082), (251, 21.880564), (239, 20.781322), (1, 20.717438), (217, 19.110813), (213, 18.816687), (234, 18.778807), (205, 18.350866)
1216: (11*, 7.5625), (2, 6.90625), (8, 6.6875), (5, 6.53125), (211, 6.53125), (9, 6.46875), (205, 6.46875), (7, 6.40625), (250, 6.375), (17, 6.21875)
1217: (11, 10.683223), (10, 10.565964), (13, 10.435578), (1, 9.388111), (3, 9.247744), (5, 9.185277), (8, 9.158441), (217, 8.99832), (239, 8.912355), (213, 8.640454)
1218: (217*, 20.31801), (245, 20.116318), (250*, 19.733046), (6*, 18.124157), (254*, 17.270103), (241*, 16.601992), (781, 0.95253885), (1123, 0.90415454), (1509, 0.90415454), (787, 0.8334715)
1220: (7*, 17.73213), (1*, 17.676416), (5, 17.406012), (9, 14.624448), (207, 14.502031), (236, 14.489395), (211, 14.01537), (253, 13.439559), (17, 12.915612), (217*, 12.861203)
1222: (205*, 16.048128), (1*, 15.9927225), (17, 15.877686), (215*, 15.722037), (216*, 15.511264), (4, 15.158383), (219, 14.643184), (5, 14.50487), (241, 14.338841), (8, 14.108461)
1223: (207, 12.804383), (2*, 10.052957), (5*, 9.933277), (219, 9.537665), (250, 9.517131), (236, 9.470597), (12, 9.298789), (215, 8.793563), (211, 8.744174), (3, 8.50918)
1224: (1, 5.84375), (219, 5.75), (13, 5.5), (207, 5.4375), (216, 5.40625), (11, 5.375), (2, 5.3125), (206, 5.3125), (3, 5.09375), (4, 5.03125)
1225: (2*, 20.880283), (12*, 16.86037), (207*, 16.775215), (233*, 15.990539), (9*, 15.323191), (245*, 12.613422), (702, 1.0673963), (1220, 0.82873505), (297, 0.79966515), (486, 0.79966515)
1226: (10*, 15.006389), (3*, 14.484836), (214*, 12.399381), (252*, 8.147668), (233*, 7.5546293), (248*, 7.4971566), (249*, 5.4124126), (318, 2.9306955), (432, 2.1136723), (512, 1.405933)
1228: (13*, 18.902514), (5, 18.295822), (10*, 18.149685), (12, 17.109335), (7, 16.805973), (215*, 16.698025), (3*, 16.01728), (219, 15.195361), (211, 14.856351), (236, 14.751885)
1229: (13, 16.763605), (11, 16.531668), (5, 16.2466), (1*, 16.103603), (10, 14.909039), (8, 14.867909), (206, 14.787843), (219, 14.182304), (215, 13.555803), (4, 13.089069)
1230: (13*, 22.615948), (211*, 22.576838), (235*, 18.731647), (213*, 18.396057), (121*, 16.835741), (206*, 16.185247), (675, 2.2337282), (842, 1.715047), (1277, 1.6002424), (1278, 1.5158943)
1231: (17, 22.128675), (13, 21.785408), (5, 21.582424), (2, 20.208263), (7, 20.007278), (219, 19.96093), (250, 19.715628), (236, 19.058756), (211, 18.57801), (216, 17.401226)
1232: (9, 14.354233), (13, 14.10858), (219, 13.763132), (17, 13.665012), (236, 13.598611), (2*, 13.347758), (5, 13.326068), (215, 12.961048), (250, 12.259659), (3, 12.179332)
1233: (7, 18.567747), (215*, 17.575182), (5, 17.215414), (206, 16.550186), (17, 16.154205), (207, 15.53734), (245, 15.422094), (250, 15.132741), (211, 15.120132), (219, 14.842624)
1234: (11*, 19.108456), (207*, 14.077417), (206*, 13.248894), (84*, 11.830903), (216*, 11.43852), (212*, 11.0498), (235*, 10.437987), (245*, 9.690776), (246*, 9.34325), (243*, 8.022757)
1235: (11*, 22.834566), (215*, 19.932755), (3*, 18.712164), (2*, 18.353476), (8*, 17.339483), (10*, 16.404968), (12*, 16.038439), (255*, 14.040696), (244*, 12.610186), (210*, 12.053072)
1236: (215*, 14.702013), (216*, 13.560158), (8, 12.655633), (250, 12.452255), (4, 12.128155), (207, 12.082729), (9, 11.558777), (17, 10.77389), (236, 10.72642), (245, 10.634083)
1238: (7*, 17.965101), (207*, 17.50935), (13*, 17.115652), (1*, 16.183132), (10*, 14.880126), (3*, 14.361888), (11*, 13.9625635), (219*, 12.72725), (239*, 12.186878), (257*, 9.660501)
1239: (5, 25.156748), (236*, 22.623802), (219*, 21.518156), (250, 20.885365), (4, 20.79422), (239*, 20.22099), (255, 18.067347), (205*, 17.14494), (245, 16.667912), (251, 16.336401)
1240: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (12, 0.0)
1241: (11*, 20.347164), (8*, 15.763652), (213*, 15.301534), (121*, 10.859495), (239*, 10.527122), (253*, 9.913731), (246*, 7.666982), (256*, 7.6587186), (876, 1.4124806), (675, 1.4024961)
1242: (11*, 9.970712), (9, 9.78547), (215*, 9.690645), (219, 9.674097), (1, 9.570276), (4, 9.444396), (205, 9.360577), (10, 8.678893), (236, 8.643493), (5, 8.516458)
1243: (11, 10.446884), (5, 10.219001), (219, 9.960511), (211, 9.764529), (3, 9.499289), (207*, 9.394752), (2, 9.240096), (13, 9.084721), (10, 9.062733), (241, 8.806543)
1244: (236, 13.855214), (13, 12.905826), (1, 12.808123), (4, 12.706231), (8, 12.179169), (3, 11.646243), (207*, 11.244997), (250, 10.515402), (12, 10.119559), (215, 10.113799)
1246: (17*, 19.638315), (11*, 18.70529), (207*, 15.698292), (6*, 15.298462), (12*, 13.901004), (239*, 12.727418), (10*, 12.687785), (253*, 11.5093355), (210*, 11.1510935), (247*, 10.970215)
1247: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1248: (215*, 22.278952), (5, 21.376621), (17*, 20.006598), (250, 19.6986), (4, 19.429317), (251, 19.123251), (234, 19.001926), (12, 18.887253), (236*, 17.802452), (9, 17.610518)
1249: (2*, 23.433958), (236*, 23.404306), (13, 22.416485), (205, 22.272694), (4*, 22.08514), (1, 21.209251), (217, 20.106073), (233*, 19.99635), (10, 19.787167), (213, 19.413845)
1250: (7, 18.51438), (207, 16.816628), (2, 15.500955), (8, 13.507131), (9, 13.241948), (205, 12.677529), (217, 12.25204), (17, 11.114426), (251*, 10.752515), (254*, 10.307411)
1251: (7, 15.455408), (215, 15.293325), (4, 14.10777), (250, 13.842752), (219, 13.248167), (3*, 13.169952), (17*, 13.168786), (217, 12.954516), (251, 12.764437), (245, 12.753312)
1252: (2, 18.014656), (7, 17.99772), (234, 15.851171), (251*, 15.453413), (217*, 15.12198), (214, 13.701239), (239*, 12.902981), (250*, 12.562526), (84*, 11.568548), (255*, 11.343784)
1254: (214*, 20.957575), (12*, 19.752918), (256*, 19.589754), (250*, 18.854181), (247*, 18.027777), (1010, 1.6543622), (318, 1.3836043), (512, 1.2122993), (477, 1.1463714), (1220, 0.88859916)
1255: (17, 22.613258), (5, 22.55521), (2, 21.818558), (213, 20.372347), (239*, 20.013397), (216, 19.595764), (4, 19.549719), (207*, 19.219315), (210, 19.126814), (254, 18.8597)
1257: (11*, 28.573301), (211*, 28.099442), (215*, 20.97158), (10, 18.802584), (235, 17.779934), (220, 17.256266), (252, 17.09979), (6, 16.681307), (257, 15.590296), (217, 15.346939)
1258: (5, 23.111568), (236, 20.153067), (17*, 20.131685), (11*, 19.9362), (4, 19.406115), (241*, 18.637283), (8, 18.267921), (239, 18.259817), (206, 17.382278), (2, 17.248716)
1259: (509, 1.0), (256, 0.875), (242, 0.71875), (490, 0.71875), (442, 0.6875), (318, 0.65625), (218, 0.625), (729, 0.625), (187, 0.5), (434, 0.5)
1261: (2*, 25.254253), (250*, 25.156467), (11*, 23.608116), (8*, 21.887867), (4*, 20.792385), (206*, 18.783056), (6*, 16.539633), (244*, 14.954412), (121*, 13.866065), (256, 12.799713)
1262: (13*, 16.417923), (1, 15.521657), (239, 15.355392), (4, 15.345615), (7, 14.366526), (211, 13.987836), (5, 13.980341), (3*, 13.710826), (8, 13.387611), (207, 12.960314)
1263: (215*, 22.682098), (12, 20.811312), (1*, 19.834597), (13*, 19.515543), (9, 17.648386), (257, 17.39627), (6*, 16.087812), (246*, 15.710699), (220, 15.601606), (210*, 14.9460945)
1265: (2, 12.3626795), (250, 11.941458), (9, 11.753669), (7, 11.438711), (1, 11.174277), (207, 11.075287), (17, 10.490117), (251, 9.760646), (239, 9.70551), (236, 9.599621)
1266: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1267: (216*, 14.935984), (12, 14.836219), (8, 13.502997), (215*, 13.254258), (9, 13.162313), (236, 13.069881), (4, 12.91471), (241, 12.4802065), (211, 12.299797), (207, 12.120814)
1268: (5, 19.089388), (11, 18.724909), (17*, 17.385555), (13*, 17.377254), (215, 15.888741), (251, 15.310437), (213, 15.1257715), (239, 14.968996), (8, 14.93916), (9, 14.724437)
1269: (13, 14.912724), (11, 14.442162), (205, 13.702457), (3, 12.861796), (12, 12.809289), (9, 12.742452), (1, 12.409221), (250, 12.167863), (10, 11.5861845), (211, 11.130313)
1270: (242, 0.9105123), (335, 0.9005682), (398, 0.8238636), (13, 0.7906744), (521, 0.7613636), (389, 0.66002655), (486, 0.6406263), (293, 0.61737895), (704, 0.59090906), (442, 0.55965906)
1271: (11*, 27.299744), (215*, 25.96234), (219*, 25.047619), (1*, 22.888609), (6, 22.817553), (250, 21.418634), (12*, 17.394266), (251, 16.38719), (247, 16.216965), (212*, 16.077919)
1272: (11, 14.35904), (1*, 13.131667), (219, 12.477795), (5, 12.146752), (12, 11.788362), (3, 11.227063), (8, 11.170828), (241, 11.149909), (4, 11.0675), (13, 10.311438)
1273: (11, 19.51619), (4, 14.8193245), (12, 13.610751), (13*, 13.460061), (239, 12.078218), (236, 11.994279), (206, 11.686748), (233, 11.565152), (241, 11.553569), (216, 11.387918)
1274: (9*, 23.800323), (255*, 20.48386), (239*, 19.527359), (213*, 18.125195), (212*, 15.772026), (10*, 15.692977), (249*, 12.371587), (241*, 10.981732), (248*, 9.98259), (243*, 8.483423)
1278: (7*, 17.811337), (3, 17.306105), (207*, 15.740411), (236, 15.176337), (1, 14.195862), (2, 14.115906), (8, 14.046135), (13*, 13.972921), (211, 13.724026), (250, 12.756815)
1279: (207*, 12.953038), (9*, 10.622854), (4*, 10.187886), (214*, 10.186573), (220*, 9.881323), (251*, 9.697465), (6*, 9.138417), (241*, 8.379652), (278, 2.334893), (218, 1.634953)
1280: (215, 18.073086), (245, 17.370241), (217, 17.056276), (211, 17.008879), (250, 16.610098), (11, 16.53696), (7, 16.26086), (1, 16.050283), (17, 15.999714), (4, 15.959311)
1281: (11, 10.26517), (13, 9.533935), (250, 9.424713), (1, 9.413142), (254, 9.124219), (5, 8.706745), (233, 8.520231), (4, 8.479318), (2, 8.4783), (205, 8.473802)
1282: (5, 20.874998), (215, 18.149849), (255*, 17.815308), (12, 17.769478), (219, 17.719683), (9*, 16.943954), (251, 16.811771), (11, 16.218582), (13, 16.031176), (250, 15.701759)
1283: (11*, 23.652437), (8*, 21.491617), (9, 20.911383), (5*, 20.457077), (10*, 19.41413), (17*, 19.065294), (255*, 18.913034), (206*, 17.636326), (241*, 16.26376), (220, 16.000776)
1284: (13, 19.07702), (10, 18.38542), (219, 18.172163), (11*, 18.022928), (236*, 17.234888), (215*, 16.718079), (2, 16.65386), (205, 15.978202), (251, 14.592944), (239, 14.420804)
1286: (251*, 18.708021), (9, 18.20535), (4, 17.831766), (245*, 15.8976555), (234*, 13.943281), (253*, 12.702179), (256*, 11.644788), (84, 10.391902), (244*, 9.890647), (91, 3.840897)
1287: (215, 17.931751), (236, 17.372696), (7*, 16.600569), (13, 15.425161), (219, 14.537755), (1, 14.497494), (250, 14.338271), (251, 12.976887), (205, 12.603432), (206, 12.292268)
1288: (13, 25.551655), (10, 21.181242), (211, 19.804283), (206, 19.065393), (241, 18.967829), (217, 18.72015), (213, 18.14845), (239, 17.71239), (257, 17.565653), (216, 17.5123)
1289: (219*, 27.835266), (7*, 27.772564), (213*, 21.333227), (207*, 20.2895), (6*, 19.815302), (3*, 19.751942), (241*, 14.086954), (675, 2.5303116), (598, 2.0013227), (1177, 1.7672426)
1290: (2, 18.946205), (1, 16.66812), (11*, 15.3988), (219, 14.785844), (10, 14.774356), (250, 14.750873), (206, 14.630849), (17, 14.45151), (217, 14.337567), (205, 14.279892)
1291: (207*, 18.597973), (11*, 18.429832), (17, 18.385439), (5, 16.513874), (233, 15.800896), (210, 15.48462), (239, 15.134372), (214, 14.849725), (211, 14.753914), (213*, 14.581632)
1292: (7, 16.05779), (1*, 15.282846), (3*, 12.828816), (236*, 12.651051), (9*, 11.438467), (205*, 11.058415), (239*, 10.820678), (214, 9.949946), (6*, 9.897442), (121*, 8.878884)
1293: (215, 17.040726), (3, 16.99463), (5, 16.810356), (17, 16.401882), (13*, 15.767737), (236, 15.52959), (9, 15.394089), (219, 15.381586), (1, 15.148647), (255, 14.440579)
1294: (13, 13.680533), (8, 13.35641), (236, 13.315337), (11, 13.230057), (6, 12.459707), (7, 12.401999), (5, 12.121413), (4, 11.997371), (17, 11.9827), (215, 11.786207)
1295: (7*, 19.358894), (215, 17.140545), (211*, 16.598892), (236, 16.088476), (245*, 15.552985), (10*, 15.328608), (219*, 15.158587), (12, 14.735137), (217*, 14.090948), (9, 13.657467)
1296: (3, 14.041174), (10*, 13.332632), (2, 13.087631), (17, 12.600261), (11, 12.337411), (207*, 12.019979), (250, 11.957956), (211, 11.52956), (4, 11.335963), (9, 11.092245)
1297: (11*, 22.395771), (4, 21.548819), (8, 20.633738), (17, 20.073078), (219*, 20.027613), (205, 19.837778), (9, 19.591297), (250, 19.044441), (2, 18.77019), (1, 15.957195)
1298: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
1299: (5, 18.432795), (3, 16.788704), (250, 16.45092), (2, 16.162966), (215, 15.877388), (12, 15.870883), (211, 15.568749), (219, 15.193254), (9, 14.873227), (1, 14.280476)
1300: (9*, 27.366726), (8*, 26.52055), (239*, 23.581264), (7*, 23.195766), (220, 22.917799), (250, 22.870691), (251, 21.254337), (12, 19.596825), (253*, 19.387527), (216*, 19.062624)
1301: (5, 16.946941), (17, 16.242764), (1, 16.044409), (211, 15.889409), (255, 15.6318245), (219, 15.620736), (4, 15.493288), (8, 15.158152), (205*, 14.686832), (250, 14.637142)
1302: (13*, 18.682701), (1*, 18.593313), (206, 17.00495), (211*, 16.190563), (12*, 15.810613), (219*, 15.603083), (121, 15.519788), (251*, 15.050202), (236*, 14.280549), (247, 13.284191)
1303: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1304: (219*, 30.05765), (17*, 26.035788), (1*, 23.946869), (253*, 20.338026), (245*, 19.409725), (257*, 19.133154), (214*, 18.030834), (244*, 16.253456), (252*, 12.058381), (278, 2.636888)
1305: (2*, 21.946413), (11*, 21.832584), (219, 20.654722), (215*, 20.501219), (233, 17.833689), (255, 17.47753), (84, 17.221094), (121, 16.999071), (207, 16.893194), (220, 16.728113)
1307: (2, 19.165602), (13, 17.849741), (215, 16.607412), (219, 16.527344), (9*, 15.786335), (211, 13.975261), (205, 13.76714), (1*, 13.723681), (3, 13.4801445), (253, 13.307643)
1308: (11, 23.351412), (8*, 21.986626), (5, 21.985228), (219, 20.104008), (4, 20.006697), (212, 19.356453), (205*, 18.807793), (233, 18.558958), (254, 17.897835), (213, 17.834751)
1310: (11, 21.714285), (211, 20.59467), (13, 20.521267), (2, 18.57274), (250, 18.511444), (206*, 18.237375), (215, 18.2227), (3, 17.995094), (207*, 17.622444), (251, 17.437988)
1311: (3, 14.401427), (211, 14.026908), (205, 13.76902), (11*, 13.526464), (13, 13.302088), (4*, 12.844055), (5, 12.760615), (215, 12.75546), (250, 12.702097), (241, 12.6827135)
1312: (11, 17.845629), (215, 17.131363), (5, 16.910587), (1*, 16.541143), (17, 16.198135), (7*, 16.006712), (211, 15.485758), (206, 15.300603), (233, 14.773131), (12, 14.642341)
1315: (7, 13.374517), (13*, 12.735605), (8, 12.448653), (219, 12.292566), (236, 12.231126), (211, 12.092968), (5, 12.010634), (17, 11.906868), (234, 11.673304), (4, 11.572205)
1316: (2, 10.8077), (207, 10.764715), (215, 9.810071), (234, 9.712946), (13, 9.562535), (4, 9.508935), (219*, 9.417353), (3, 9.326485), (205, 9.116218), (17, 9.058079)
1317: (2, 19.248995), (17, 16.46468), (1*, 16.460024), (11*, 16.31025), (10*, 14.922307), (205, 14.184139), (236, 13.787266), (207, 13.560772), (211, 13.301889), (250, 13.238597)
1318: (6*, 18.077553), (13*, 17.761013), (220*, 17.723), (245*, 15.498018), (216*, 14.885625), (256*, 11.219865), (252*, 11.215979), (284, 1.6307838), (278, 1.6133957), (1173, 1.5507356)
