# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (17, 13.486017), (13, 13.315971), (7*, 13.077824), (239, 12.895504), (211, 12.689836), (215, 12.386571), (207, 12.188443), (236, 11.883205), (250, 11.647398), (219, 11.354531)
1132: (5*, 22.315773), (13, 21.30643), (1*, 19.276106), (236, 19.160982), (2, 18.929007), (6, 17.96144), (234, 17.705824), (247, 17.524944), (220, 16.924007), (253, 16.383125)
1133: (11*, 25.119526), (215, 23.475882), (3, 23.35087), (13, 23.186138), (6, 22.898916), (211, 21.808313), (255, 21.22198), (213, 20.10061), (250, 19.21413), (207*, 18.70034)
1134: (13, 9.416574), (7, 8.707407), (2, 8.69794), (215, 8.640982), (4, 8.412516), (219, 8.162766), (10, 7.9573765), (239, 7.829173), (8, 7.8040214), (5, 7.772572)
1135: (11, 8.15625), (7*, 8.125), (17*, 7.84375), (13, 7.625), (5, 7.46875), (2, 6.78125), (236*, 6.78125), (215, 6.75), (207, 6.65625), (12, 6.53125)
1138: (11*, 18.614017), (12*, 17.221233), (211*, 15.557233), (236*, 15.445624), (250*, 14.887691), (10*, 14.319278), (8*, 13.671894), (241*, 13.413189), (210, 12.336946), (212, 10.800844)
1139: (8*, 30.238068), (251*, 27.728468), (250*, 26.931309), (10*, 26.620079), (2*, 26.319859), (17*, 26.129015), (220, 23.84053), (207*, 23.58127), (245*, 22.229729), (214*, 20.484161)
1140: (5, 24.90178), (8*, 24.03802), (215, 23.778786), (3*, 21.896662), (206, 20.327198), (239*, 20.244585), (236, 19.839708), (250, 19.453316), (214, 18.9771), (234, 18.45428)
1141: (2, 20.148045), (207*, 17.372644), (235, 16.298822), (9*, 16.138165), (217, 15.645582), (205, 15.189247), (236, 14.647214), (241*, 14.058477), (250, 13.7396755), (255, 13.127531)
1142: (7*, 20.324148), (207*, 18.316162), (11*, 18.056824), (1*, 17.945454), (236, 17.097242), (205*, 17.048378), (17*, 16.0939), (220, 15.9249525), (206, 15.75035), (4, 15.381111)
1143: (11, 18.123856), (219, 18.091759), (13, 17.841309), (17*, 16.95065), (2, 15.790636), (5*, 15.576164), (239, 15.34125), (235, 15.332036), (4, 14.953199), (216, 14.380378)
1144: (13*, 20.204689), (17*, 19.351324), (207*, 16.51471), (219*, 16.36526), (9*, 15.003497), (4*, 14.816443), (10*, 14.286162), (217*, 11.645611), (235*, 10.993194), (239*, 10.678727)
1145: (7*, 12.819693), (13, 11.93343), (2, 10.762474), (1, 10.040646), (236, 9.703894), (12, 9.535736), (235, 9.300467), (9, 9.246676), (8, 9.078184), (10, 8.97425)
1146: (207*, 19.014492), (4*, 13.828309), (257*, 11.384801), (17*, 11.204661), (252*, 10.207255), (217*, 10.113188), (214*, 9.511289), (249*, 8.834649), (212*, 8.264557), (243*, 7.5962186)
1147: (13, 15.114769), (236, 14.559131), (2, 13.881848), (7, 13.555142), (1, 13.32306), (17, 13.2093525), (3, 12.891131), (215, 11.729827), (5, 11.513203), (250, 11.227624)
1148: (7*, 18.416298), (5*, 15.600447), (8*, 14.915703), (236*, 12.383285), (216*, 12.021127), (220*, 9.678786), (233*, 8.070343), (248*, 5.68554), (318, 2.2870996), (91, 1.5934025)
1149: (11, 12.923412), (215, 10.882113), (219, 10.6600485), (207*, 10.446714), (13, 10.315158), (3, 10.063246), (8, 9.847102), (4, 9.805624), (213, 9.6481), (5*, 9.594484)
1150: (7*, 21.02234), (219, 18.489302), (8*, 16.87355), (207, 16.833551), (205, 15.928571), (9, 14.804085), (241, 14.801303), (235, 14.498306), (211, 14.4538555), (239*, 13.526772)
1152: (205*, 18.40475), (1*, 17.495872), (219*, 15.439048), (207*, 14.860921), (9*, 14.294641), (241*, 13.408596), (245*, 13.228673), (254*, 12.752729), (253*, 12.444456), (210*, 11.987577)
1153: (17*, 18.935505), (1*, 18.788378), (215, 18.48982), (11, 18.35846), (13*, 18.23119), (219, 17.883524), (211, 17.663094), (8*, 17.15145), (3, 15.668282), (2*, 14.467601)
1154: (13*, 12.403305), (236, 10.867306), (9, 10.566283), (5, 10.50572), (215*, 10.078568), (205, 10.010674), (3*, 9.840348), (219, 9.651297), (206, 9.595327), (17, 9.49049)
1155: (233*, 16.344683), (216*, 15.208572), (217*, 13.744723), (256*, 9.785955), (244*, 9.373339), (249*, 8.517357), (563, 1.4803194), (91, 1.3978167), (336, 1.347306), (1018, 1.2741688)
1156: (11, 19.818224), (219, 19.464066), (211*, 18.457106), (215, 18.404772), (236, 17.345406), (4, 15.833562), (1, 15.772933), (5, 15.355473), (3, 15.164098), (216, 14.702887)
1157: (236*, 17.139929), (207, 13.959864), (205, 13.284459), (12, 13.095433), (17*, 12.928923), (2, 12.797667), (219, 12.293716), (5*, 12.116307), (216, 12.063459), (3, 11.6662245)
1158: (5*, 25.739075), (9*, 25.652569), (215*, 24.06913), (2*, 22.877985), (1*, 21.851088), (213*, 20.642046), (241*, 20.419369), (245, 20.297388), (217*, 19.97845), (253*, 18.685081)
1159: (2, 19.373846), (1*, 19.105341), (207*, 17.323992), (216*, 16.065697), (213*, 13.85597), (220*, 13.175161), (250*, 12.659546), (245*, 12.178332), (211*, 11.01983), (84*, 9.843909)
1160: (219, 7.811197), (207, 7.286255), (13, 7.2686925), (3, 7.009191), (239, 7.0), (17, 6.982163), (1, 6.843538), (2*, 6.6914387), (7*, 6.651281), (8, 6.523387)
1161: (11*, 21.396528), (236, 21.305326), (1*, 18.840574), (250, 15.829928), (220, 15.801452), (12, 15.494303), (251, 14.854335), (211, 14.69911), (212*, 14.1979885), (121, 14.171448)
1162: (7*, 23.309399), (207*, 20.38659), (239*, 19.111326), (236, 17.10864), (250, 16.979317), (8*, 16.291231), (211*, 15.244528), (257*, 15.015802), (255, 14.857555), (252, 12.123309)
1163: (1, 0.0), (2*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1164: (5*, 24.768236), (11, 24.188585), (236, 23.26164), (9, 22.269258), (255, 21.10203), (4, 20.060837), (215*, 19.26257), (213*, 19.147327), (3*, 18.416958), (10*, 17.417164)
1165: (215, 20.691797), (17, 19.772938), (13, 19.1052), (219, 19.068539), (9, 18.94453), (8, 17.482252), (5, 17.380604), (213, 17.17939), (255, 16.82805), (250, 16.705122)
1166: (215, 17.618275), (11*, 17.350925), (13, 17.125872), (3, 16.981556), (17, 16.915785), (8, 16.765715), (219, 16.726368), (211, 15.642438), (250, 14.290487), (239, 14.148577)
1167: (219, 20.431568), (11, 19.438658), (5*, 19.070793), (9*, 18.089619), (13, 17.246058), (4, 17.015705), (213, 15.887134), (234, 14.269419), (206, 13.883367), (205, 13.58503)
1168: (219, 11.884726), (11, 11.753882), (207, 10.740583), (13, 10.726174), (9, 10.458163), (239, 10.187748), (2, 10.1746855), (12, 10.167454), (5, 10.050772), (3, 9.93833)
1169: (11, 15.041578), (13, 13.496828), (215, 12.775899), (1, 12.342102), (216, 12.285211), (10, 12.199625), (219, 11.662553), (3, 11.524778), (12, 11.500064), (5, 11.478705)
1173: (13, 16.414572), (8, 14.964797), (219, 14.249195), (217, 13.462169), (213*, 13.307641), (239, 12.953699), (251, 12.551716), (241, 12.206299), (4, 11.794554), (236, 11.727254)
1174: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1175: (213*, 19.729172), (205*, 18.931177), (206*, 16.54388), (250*, 16.084112), (253*, 15.700697), (217*, 14.376569), (254*, 12.265087), (6*, 11.954489), (248*, 9.876302), (256*, 8.590761)
1177: (17, 7.78125), (11, 7.3125), (207, 6.5), (3, 6.28125), (9, 5.96875), (1, 5.875), (13, 5.8125), (4, 5.65625), (8, 5.59375), (215, 5.25)
1178: (7, 14.920435), (5, 14.476069), (4, 14.000931), (2, 13.931265), (205, 13.82865), (10*, 13.49), (12, 13.1435175), (236, 13.096297), (239, 13.038619), (207, 12.010572)
1179: (11, 8.206591), (219, 7.7664194), (7, 7.6759953), (207, 7.423289), (5, 6.9766693), (236, 6.8036046), (1, 6.6706953), (206, 6.504296), (17, 6.462027), (2, 6.45908)
1180: (11, 17.905634), (8, 16.664755), (13, 15.82468), (17, 15.473589), (9, 14.661433), (3, 14.439421), (1, 14.290044), (12, 13.739282), (239, 13.166689), (255, 13.131896)
1183: (13, 15.046817), (3, 14.635809), (1, 14.350876), (2, 13.746974), (8*, 12.982765), (12, 12.714978), (10, 12.657685), (219, 12.349793), (206, 12.324294), (245, 11.989223)
1184: (2*, 17.49153), (1, 16.99231), (4*, 16.926582), (207, 16.652864), (9*, 15.763224), (8*, 15.207826), (216, 15.087285), (255, 14.919499), (241*, 14.655258), (211, 14.481545)
1186: (11, 13.691382), (17, 12.882152), (219, 12.38706), (215, 12.227663), (5, 11.811878), (13, 11.452389), (7, 11.422858), (10, 11.215663), (9, 11.029897), (3, 10.824734)
1187: (7*, 21.156776), (17*, 18.547483), (207*, 17.601227), (251*, 17.124893), (217, 16.75615), (239, 16.371262), (3*, 15.726904), (5*, 15.476359), (11, 14.755113), (8, 14.719267)
1188: (9*, 28.475767), (17*, 26.272406), (219*, 25.454782), (1*, 21.824556), (246*, 18.7988), (220*, 18.290224), (235, 17.376234), (234*, 14.7184305), (249*, 13.778452), (243, 13.640106)
1189: (5, 17.032421), (236, 16.487123), (13*, 14.8682995), (4, 13.170156), (211, 13.0032625), (213, 12.80023), (255, 12.077926), (205, 11.197494), (250, 11.090086), (239, 10.921444)
1192: (11, 13.904907), (13, 13.3650465), (236, 12.981936), (8, 12.495178), (5, 12.327962), (3, 12.059447), (17, 11.958673), (255, 11.302551), (4, 11.292978), (215, 11.262397)
1193: (17*, 18.474253), (207*, 16.977762), (236*, 15.29309), (12*, 13.466854), (211*, 13.380191), (205*, 13.176073), (6*, 12.237447), (212*, 10.922712), (4*, 10.713213), (214*, 10.401386)
1194: (5, 11.779923), (236, 11.194732), (11, 10.544312), (215, 10.168548), (3, 9.992348), (13, 9.821783), (4, 9.442184), (8, 9.312996), (207, 9.00485), (17, 8.989144)
1195: (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0), (12, 0.0)
1197: (5*, 18.338337), (2, 18.187183), (239, 16.514357), (217, 15.089747), (216*, 14.953371), (257, 14.842716), (12*, 14.490057), (6, 14.031759), (241, 13.987113), (3, 13.879887)
1198: (216*, 22.498663), (215*, 21.653156), (213*, 18.879501), (211*, 18.874601), (205*, 17.302057), (254*, 16.200521), (249*, 14.296628), (252*, 13.882485), (218, 3.367029), (1010, 2.2655916)
1199: (13*, 22.642956), (3*, 20.528296), (213*, 18.61798), (251*, 17.5397), (250*, 17.456987), (5*, 17.345388), (239*, 16.758938), (9*, 15.547518), (253*, 14.975756), (6*, 12.216857)
1200: (207, 20.191618), (17, 19.98845), (219, 18.620228), (215, 18.544622), (12, 18.480898), (1, 18.127153), (241, 17.933372), (3, 17.911333), (10, 17.451225), (5, 17.120726)
1201: (13*, 20.02439), (8, 19.448603), (11, 19.375275), (2, 19.274359), (211, 18.741886), (6, 17.372404), (251, 16.389334), (10, 16.357594), (216, 16.352144), (12*, 15.442297)
1202: (216*, 18.64824), (206*, 13.597858), (217*, 10.858657), (233*, 9.134926), (6*, 6.8176255), (214*, 6.7940063), (347, 1.4084283), (397, 1.4084283), (1091, 1.3788596), (391, 1.2900459)
1203: (11, 13.84092), (13, 13.810757), (1*, 12.764425), (2*, 11.619534), (216, 11.197388), (5*, 11.053299), (235, 10.125142), (213, 9.911459), (217, 9.834303), (215*, 9.30314)
1204: (13, 9.008359), (11, 8.734896), (1*, 8.052632), (219, 7.632862), (213, 7.400567), (3, 7.3225965), (17, 7.1821156), (215, 7.1286073), (216, 7.08515), (9, 6.8723583)
1205: (13, 13.128186), (219, 10.9178915), (11*, 10.693877), (215, 10.165496), (1, 10.142626), (250, 9.789399), (207, 9.590454), (236, 9.334502), (251, 9.033642), (254, 9.0081415)
1206: (8, 20.594097), (236, 20.215816), (250, 18.605413), (213, 18.456213), (219, 18.446745), (7*, 18.423681), (9, 17.571495), (4, 16.032936), (13, 15.959229), (255, 15.60801)
1207: (215*, 21.382795), (3, 19.464525), (213*, 19.381374), (13, 18.981056), (205, 18.598593), (4*, 18.51613), (211, 18.268774), (7*, 18.167883), (5*, 18.113825), (255, 18.0512)
1208: (11, 10.919902), (1, 10.147365), (13, 8.8476), (17, 8.829189), (215, 8.573284), (12, 8.275676), (241, 7.6178064), (205, 7.576345), (4, 7.481927), (235, 7.468193)
1209: (17*, 15.552937), (12*, 14.803698), (8*, 14.436929), (241*, 13.624462), (251*, 12.699496), (233*, 11.890731), (252*, 11.858716), (247*, 11.249629), (6*, 11.216113), (253*, 11.116159)
1210: (13, 16.425343), (1, 15.097839), (219, 14.95238), (215, 14.192609), (211, 14.158778), (10, 13.51603), (2, 12.74326), (253, 12.637345), (12, 12.562786), (205, 12.31409)
1211: (1*, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1212: (216, 16.907698), (8, 16.84674), (3, 16.774416), (207*, 16.075436), (10, 15.295943), (1, 14.962706), (213, 14.05598), (255, 13.295234), (211, 13.2596), (250, 12.170693)
1213: (11, 15.789733), (2, 14.09673), (13, 13.917429), (5, 13.42635), (3*, 13.259297), (207, 12.945309), (219, 12.906083), (241, 12.357847), (217, 12.273447), (216, 12.223926)
1214: (17*, 22.298018), (215*, 22.11774), (239, 18.763756), (1, 18.602858), (213, 17.816742), (211, 16.906446), (255, 16.887712), (257, 16.38642), (217, 15.809939), (251, 15.688042)
1215: (11, 8.1875), (207, 7.65625), (17, 7.0625), (8, 6.96875), (1*, 6.71875), (215, 6.59375), (5, 6.5625), (217, 6.53125), (9, 6.5), (12, 6.46875)
1217: (207*, 9.816109), (13, 9.765989), (10, 9.668203), (1, 9.615284), (7*, 9.59618), (11, 9.363828), (8, 9.02109), (215, 8.681766), (5, 8.509137), (12, 8.362602)
1218: (219*, 21.269594), (4*, 20.535795), (215*, 20.200357), (10*, 19.9201), (211*, 19.801426), (1*, 18.05756), (245, 17.280293), (234*, 16.2552), (252*, 14.087442), (247*, 13.971198)
1219: (11*, 11.401304), (17, 10.408698), (211, 10.366712), (9, 10.331293), (8, 9.768127), (5, 9.690439), (3, 9.567953), (236, 9.37655), (7, 9.0490265), (251, 8.899442)
1220: (8, 16.422064), (207, 15.908133), (5, 14.533642), (236, 13.755074), (4, 13.206594), (205*, 13.03018), (12, 12.392428), (17, 11.777008), (211, 11.040774), (9, 11.006208)
1221: (1, 0.0), (2, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11*, 0.0)
1222: (4, 19.68641), (219, 19.544428), (211, 18.173515), (207, 17.920692), (17, 17.784567), (8, 17.721846), (9, 17.437567), (255, 16.517508), (250, 16.013514), (5, 15.31038)
1223: (207, 14.488475), (11*, 13.159939), (8, 13.150891), (219, 13.044767), (236, 12.886402), (4, 12.825159), (213, 11.211192), (215, 11.186019), (211, 11.136359), (12, 11.043089)
1224: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10*, 0.0)
1225: (7*, 20.620153), (236*, 15.695382), (255*, 12.644657), (235*, 11.969455), (257*, 11.497191), (6*, 10.82168), (246*, 10.230351), (247*, 8.209709), (335, 1.703233), (536, 0.9513641)
1226: (17*, 16.269653), (207*, 14.356072), (219*, 14.083211), (235*, 13.659373), (206*, 13.09761), (241*, 12.982379), (220*, 10.638106), (84*, 9.993426), (256*, 9.793312), (253*, 9.467585)
1227: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1228: (7, 17.111456), (1*, 16.564196), (8, 14.732672), (241, 14.570849), (206*, 14.369015), (217, 14.328909), (5, 13.599237), (17, 13.413256), (236, 13.3601265), (239, 13.273695)
1229: (7*, 16.80228), (3, 14.882583), (11, 14.748499), (13, 14.410584), (8, 13.772808), (5, 13.177207), (236*, 13.112887), (219, 12.952036), (10, 12.862499), (215, 12.603162)
1230: (2*, 17.531616), (8*, 14.263619), (216*, 13.295042), (205*, 12.918687), (9*, 11.161473), (257*, 10.789979), (239*, 10.7814865), (6*, 8.331633), (218, 1.8554448), (583, 1.2166721)
1231: (5, 23.534073), (7, 21.670444), (12*, 19.78494), (211, 19.366035), (236, 18.849892), (215, 18.68145), (13, 18.612331), (253, 18.31232), (219, 18.062994), (17, 17.50055)
1232: (236, 13.18523), (13, 13.110636), (8, 13.02724), (219, 12.342277), (5, 12.178), (1*, 11.7906275), (10, 11.54585), (206, 11.458449), (3, 11.368178), (17, 11.314401)
1233: (219, 17.821476), (8, 17.164547), (17, 16.732979), (4, 16.347033), (9, 16.28414), (2*, 15.695442), (7, 15.473868), (250, 15.15542), (214*, 15.044042), (217, 14.940025)
1234: (7*, 22.403343), (215*, 19.75409), (13*, 18.994974), (12*, 18.239798), (5*, 17.851051), (3*, 17.516104), (205*, 16.40026), (257*, 14.204915), (9*, 13.89602), (211*, 13.081575)
1235: (7*, 19.75932), (13*, 19.550673), (241*, 12.962558), (254*, 11.69864), (246*, 10.546125), (245*, 9.7462225), (233*, 9.239265), (242, 2.6658964), (432, 1.929094), (347, 1.7646595)
1236: (241, 13.679248), (207, 13.217491), (217*, 12.927995), (211, 12.527944), (17, 11.738619), (235, 11.722903), (3*, 11.548649), (254, 11.541865), (4, 11.468157), (220, 11.3403425)
1237: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1238: (250*, 18.594635), (2*, 15.890101), (216*, 15.504612), (9*, 14.800913), (4*, 11.621019), (206*, 11.135595), (212*, 10.931531), (247*, 9.683142), (220*, 8.719295), (214*, 8.094641)
1239: (8*, 24.394209), (4, 21.985306), (5, 21.338276), (255, 19.701025), (211*, 17.364492), (250, 16.151514), (10*, 13.866826), (254, 13.3176365), (214, 13.311009), (235, 12.735862)
1240: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (11*, 0.0)
1241: (1*, 17.37384), (5*, 16.104746), (250*, 15.959919), (10*, 15.638694), (251*, 14.799225), (9*, 14.13406), (216*, 13.904067), (12*, 12.953052), (84*, 10.371412), (233*, 9.8766165)
1244: (13, 16.204603), (7*, 14.539743), (219, 14.492533), (236, 14.268043), (8, 14.178233), (5*, 14.04188), (215, 13.896769), (3, 13.075084), (4, 12.91859), (10, 12.724005)
1245: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1246: (215*, 18.610106), (219*, 18.436079), (211*, 16.547256), (9*, 13.430351), (216*, 13.299478), (245*, 12.800839), (205*, 12.661469), (234*, 12.133244), (212*, 9.994189), (217*, 9.903425)
1248: (5, 22.308283), (211, 21.54406), (250, 21.023375), (217, 20.953981), (12, 20.383307), (9, 19.983027), (4, 19.846357), (6, 19.317934), (255, 17.997925), (234, 17.801523)
1249: (13, 19.644161), (1, 18.619629), (9*, 17.033453), (211*, 16.248205), (239*, 15.7564125), (3*, 14.868588), (213, 14.770564), (205, 14.440963), (217, 14.092284), (220*, 13.97874)
1250: (7, 16.645025), (4*, 16.271103), (2, 15.316197), (215*, 14.6777115), (17, 14.282047), (206, 14.099176), (9, 13.342377), (207, 12.633568), (239*, 12.427635), (255, 12.180297)
1251: (215, 15.319803), (207, 14.551317), (7, 14.392304), (205, 13.065473), (219, 12.836114), (206, 12.805975), (8, 12.441922), (12, 12.335138), (5, 12.224014), (251, 12.190387)
1252: (11*, 20.828653), (7, 18.110018), (2, 16.806572), (12*, 16.275434), (207*, 15.926584), (10*, 15.458309), (236*, 14.841016), (4*, 14.484419), (213*, 12.701937), (257*, 12.300949)
1253: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1254: (9*, 27.457687), (8*, 24.443533), (3*, 23.397078), (205*, 20.970814), (215*, 20.710047), (219*, 18.959078), (121*, 18.748676), (246*, 18.45474), (211*, 17.45654), (241*, 17.25426)
1255: (17, 22.816448), (13*, 22.49245), (8*, 20.800947), (3, 20.564796), (11*, 19.007158), (9*, 18.696253), (7*, 18.611378), (5, 18.489614), (213, 18.386677), (216, 17.879185)
1257: (236*, 25.46344), (219*, 25.114408), (1*, 21.505865), (255*, 20.085999), (257, 17.79177), (251*, 17.713993), (220, 17.08773), (10, 16.647192), (217, 15.532243), (121*, 15.202768)
1258: (2, 22.06108), (1*, 21.589867), (207*, 21.580942), (239, 18.255478), (206, 17.97647), (216*, 17.36483), (10*, 17.27072), (5, 16.62002), (8, 16.47759), (4, 16.320498)
1261: (213*, 29.931612), (236*, 28.535152), (5*, 27.24195), (205*, 19.743937), (234*, 19.58929), (245*, 17.381285), (241*, 17.347944), (212*, 16.223236), (249, 16.088238), (210*, 15.933202)
1262: (11*, 17.885162), (1, 15.714268), (17, 15.629924), (8, 15.516698), (236, 15.185956), (219, 14.923861), (5, 14.137972), (7, 14.098193), (211, 13.935096), (9, 13.879983)
1263: (7*, 16.100073), (4*, 15.958434), (8*, 15.111932), (12, 14.408445), (235*, 13.646902), (205*, 13.212624), (257, 11.99919), (9, 11.592913), (84*, 10.281449), (245*, 10.180618)
1264: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1265: (219, 13.479951), (236, 13.068558), (17, 12.560117), (207, 12.377205), (7, 12.328799), (215*, 12.20079), (2, 11.67558), (217, 11.432727), (9, 10.753522), (8, 10.652526)
1267: (11*, 15.797721), (7*, 15.481975), (233, 14.599029), (5*, 14.465235), (8, 14.248757), (207, 13.162378), (253, 13.059097), (251, 13.018456), (3*, 12.74031), (205*, 12.7234535)
1268: (8, 21.480257), (5, 20.649271), (11, 20.420748), (219, 19.725233), (215, 19.586298), (9, 18.838327), (4, 18.15426), (255, 18.150827), (3, 17.386236), (250*, 16.713163)
1269: (11, 14.642257), (1, 13.971114), (13, 13.632678), (3, 12.072973), (205, 11.770779), (10, 11.756615), (215, 11.578295), (9, 11.5679), (8*, 11.370979), (12, 11.3165455)
1270: (13, 7.0981774), (17*, 7.0356774), (5, 6.7414775), (7, 6.4621973), (207, 6.425701), (215, 6.3522725), (4, 6.34375), (219, 5.84375), (3, 5.8124485), (236, 5.6484947)
1271: (211*, 30.478014), (8*, 28.374697), (6, 22.386051), (250, 22.157715), (239*, 21.880144), (216*, 21.816107), (251, 21.325993), (257, 19.45383), (121*, 18.293484), (245*, 18.057611)
1272: (11, 15.217951), (7*, 14.895252), (8, 14.75374), (3, 14.131015), (219, 12.140126), (255, 10.825937), (239, 10.705999), (13, 10.631874), (4, 10.492342), (213, 10.175633)
1273: (11, 16.998152), (219, 12.99568), (12, 12.987357), (236, 12.497873), (216, 12.42473), (239, 12.100595), (10*, 11.379374), (4, 10.587381), (9, 10.176463), (251, 9.548504)
1274: (4*, 25.097109), (7*, 23.83938), (13*, 22.937992), (5*, 21.883282), (216*, 21.119701), (12*, 20.320726), (214*, 19.571377), (245*, 18.506905), (252*, 16.112804), (217*, 15.89484)
1276: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1277: (215, 7.84375), (13, 7.46875), (9, 7.21875), (236*, 7.125), (5, 6.96875), (219, 6.96875), (11, 6.8125), (8, 6.5625), (251, 6.375), (2*, 6.125)
1278: (1, 16.491344), (3, 16.301064), (241, 16.14641), (213, 15.652461), (8, 15.625202), (219*, 15.416292), (2, 15.279447), (12, 15.100986), (215, 14.769029), (6, 14.096857)
1279: (205*, 15.7024355), (216*, 15.4885), (13*, 15.21437), (10*, 13.68418), (211*, 12.702615), (235*, 11.968236), (245*, 11.595062), (121*, 10.984608), (257*, 9.763391), (210*, 9.525922)
1281: (215, 12.110564), (11, 11.426022), (2, 10.721426), (3, 10.390913), (236, 10.331274), (13, 10.014928), (250, 9.983634), (8, 9.953203), (9, 9.710553), (239, 9.62975)
1282: (11, 18.549799), (219, 16.954376), (215, 16.898882), (5, 16.644722), (236*, 15.284037), (12, 14.6544075), (4, 14.395554), (1*, 14.116539), (207, 13.650303), (13, 13.33798)
1283: (215*, 24.47987), (9, 24.21772), (213*, 21.215103), (220, 18.532585), (250*, 18.498444), (205*, 18.439238), (234*, 18.37594), (235, 16.510353), (254*, 14.900752), (244*, 13.129087)
1284: (13, 20.498446), (7*, 17.91374), (3*, 16.546576), (219, 16.347448), (2, 16.003181), (239, 15.844419), (233, 15.143025), (241, 14.701891), (251, 14.544706), (235, 13.93526)
1285: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1286: (17*, 21.29444), (215*, 18.875256), (10*, 16.574614), (4, 16.011847), (9, 15.229624), (205*, 14.74541), (233*, 12.438237), (84, 11.668509), (249*, 10.992912), (214*, 10.859334)
1287: (215, 15.41636), (236, 15.212385), (8*, 14.491263), (219, 13.984105), (9*, 13.817431), (1, 13.4878025), (3, 13.134075), (13, 13.071959), (255, 12.750399), (205, 12.452309)
1288: (13, 19.096848), (7*, 18.860672), (4*, 18.722696), (10, 18.342426), (216, 16.480917), (239, 16.32558), (211, 16.15521), (245, 15.191129), (220, 14.817902), (217, 14.815154)
1289: (9*, 28.226192), (257*, 22.916042), (217*, 20.71486), (220*, 18.710691), (247*, 16.139822), (256*, 13.772163), (318, 1.878297), (922, 1.7918924), (689, 1.7170998), (1178, 1.6157624)
1290: (8*, 19.010054), (2, 18.849913), (4, 18.733322), (207*, 18.120806), (219, 17.947908), (239*, 16.991814), (215, 16.751907), (5*, 16.63724), (9, 16.405386), (13*, 16.382063)
1291: (10*, 20.386225), (17, 19.709803), (13*, 18.762182), (9*, 18.015213), (3*, 17.722807), (5, 17.374336), (239, 17.2388), (12*, 17.062489), (4*, 16.38347), (217, 15.81571)
1292: (7, 18.701614), (11*, 16.553219), (2*, 15.637182), (17*, 15.238978), (13*, 13.390366), (235*, 12.508579), (250*, 12.216913), (12*, 11.998735), (234*, 11.492808), (214, 10.1840725)
1293: (8, 17.027004), (9, 15.247046), (3, 15.079075), (236, 14.758516), (5, 14.714427), (1, 14.489194), (215, 14.177438), (205, 13.800361), (17, 13.599124), (12*, 13.397879)
1294: (5, 14.577458), (236, 13.60714), (11, 13.384734), (215, 12.974055), (17, 12.659942), (255, 12.579823), (7, 12.528076), (9*, 12.38668), (8, 11.805875), (6, 11.763987)
1295: (215, 16.736345), (205*, 16.707613), (9, 15.719391), (250*, 14.751821), (12, 14.267339), (206*, 14.072898), (235*, 13.379837), (236, 13.288653), (216*, 13.239808), (220*, 11.866186)
1296: (11, 15.145747), (236, 13.571331), (3, 12.486458), (1*, 12.320109), (211, 12.163794), (121, 11.864989), (2, 11.7343), (250, 11.5322275), (205, 11.465411), (241, 10.919788)
