# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (4*, 16.360044), (5*, 14.518662), (9*, 13.454417), (211, 13.354351), (219, 13.226616), (13, 13.201986), (215, 12.980445), (213, 12.460102), (6*, 12.219067), (10*, 12.0013685)
1123: (4, 18.144203), (211, 18.021942), (9, 17.51847), (236, 16.701591), (3, 16.303589), (7*, 16.063555), (215, 15.891348), (257, 15.5441265), (255, 15.5194845), (206*, 15.473455)
1124: (2, 14.324263), (1*, 12.64805), (219, 12.14536), (215*, 11.845949), (236, 11.255705), (13, 11.046931), (5, 10.696021), (17, 10.506287), (205, 10.208303), (216, 10.083427)
1125: (17, 13.7527685), (3, 12.345309), (2*, 12.269861), (219, 11.745258), (206, 11.4421), (10, 11.410385), (215, 11.145294), (13, 10.980214), (236, 10.870882), (8, 10.430091)
1126: (2*, 18.306667), (207*, 16.407427), (4*, 16.347506), (13*, 15.292012), (239*, 14.935492), (233*, 14.853584), (255*, 14.258538), (250*, 13.413759), (206*, 13.306985), (121*, 11.715039)
1127: (1, 15.193162), (11, 14.8764925), (236, 14.81252), (13, 13.885851), (5*, 13.868193), (241, 12.674686), (215, 12.570112), (251, 12.228617), (10, 12.180423), (250, 11.454138)
1129: (11*, 19.563126), (13, 16.643126), (219, 15.12138), (236*, 14.8252325), (10, 13.560158), (234, 13.460568), (215, 13.148949), (245, 12.913502), (250, 12.8593235), (211, 12.754253)
1130: (207*, 23.107481), (11*, 22.629002), (236*, 19.599611), (17*, 18.558546), (213*, 17.86905), (205*, 17.84584), (211*, 17.726236), (257*, 16.559694), (5*, 16.048836), (217*, 14.853011)
1132: (13, 21.640102), (2, 20.685986), (236, 20.448008), (217*, 20.192501), (213*, 20.069895), (239*, 19.928003), (4*, 18.488884), (216, 17.22145), (250*, 16.958216), (214, 16.692715)
1133: (17*, 22.219185), (213, 20.640978), (13, 20.581997), (215, 20.475746), (211, 19.58511), (4*, 19.446308), (236*, 19.058609), (233, 19.01893), (251, 18.079718), (255, 16.917076)
1135: (215, 12.478831), (211, 11.25327), (13, 10.64444), (8, 10.617202), (9, 10.1455555), (219, 9.9603195), (207, 9.7152605), (11, 9.360707), (213, 9.317791), (5, 8.642289)
1136: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1137: (11, 12.067187), (13, 11.542923), (3*, 11.504032), (8, 11.188156), (236, 10.856565), (1, 10.46442), (215, 10.195196), (4, 9.88135), (9, 9.881231), (211, 9.822171)
1138: (1*, 16.465134), (5*, 16.045532), (13*, 12.589459), (6*, 12.153631), (253*, 11.669587), (220*, 11.514123), (210, 11.038309), (252, 10.618448), (256, 10.415603), (243, 9.53821)
1139: (11*, 25.744349), (239*, 23.27954), (13*, 23.236805), (1*, 22.557478), (219*, 21.671051), (4*, 21.087194), (211*, 19.432106), (3*, 18.960384), (5*, 18.940874), (241*, 18.84145)
1140: (215, 23.76755), (255*, 22.222363), (2*, 20.882753), (5, 20.346638), (205*, 19.923397), (236, 19.347593), (245, 18.881853), (251, 18.597198), (84, 18.165321), (249, 18.010685)
1141: (2, 18.239319), (205, 17.874186), (217, 15.006828), (211, 14.484402), (13*, 14.426742), (236, 14.282504), (235, 14.155197), (8*, 14.126217), (12*, 13.741726), (251, 13.376582)
1142: (8*, 14.937853), (206, 14.621171), (4, 14.179029), (250, 13.45968), (235*, 12.848524), (255*, 12.749123), (251, 12.263813), (257, 11.6296015), (220, 11.191975), (233*, 11.114579)
1143: (11, 19.291986), (2, 18.174082), (13, 17.470503), (207*, 15.240158), (219, 15.19112), (10, 15.057799), (205, 14.753039), (239, 14.210954), (4, 14.088512), (216, 13.988191)
1144: (2*, 0.0), (7*, 0.0), (14, 0.0), (15, 0.0), (16, 0.0), (18, 0.0), (20, 0.0), (19, 0.0), (22, 0.0), (21, 0.0)
1145: (17*, 10.844007), (5, 10.684962), (236, 10.278759), (215, 10.268543), (2, 10.236517), (12, 10.05838), (211, 9.674309), (8, 9.50189), (1, 9.496109), (239, 9.004179)
1146: (219*, 19.214571), (211*, 18.16635), (13*, 17.835194), (5*, 15.688411), (213*, 14.657799), (239*, 13.839844), (220*, 13.242463), (245*, 12.920258), (244*, 11.631954), (247*, 11.394259)
1147: (17, 12.342575), (7, 11.162653), (1, 10.82936), (2, 10.669511), (236, 10.50662), (3, 9.355539), (13, 9.207082), (211, 9.1642885), (207*, 8.790554), (11, 8.744526)
1148: (205*, 17.921785), (241*, 16.342552), (9*, 14.872351), (213*, 13.927494), (254*, 13.709305), (6*, 12.062549), (246*, 10.050058), (243*, 7.818722), (91, 3.0224445), (336, 2.3398697)
1149: (8, 13.124955), (13, 13.060423), (219, 12.756395), (1, 12.497082), (11, 12.41888), (205, 12.3418865), (236, 11.991115), (10*, 11.73763), (9, 11.529634), (3, 11.393698)
1150: (205, 18.403774), (9, 17.727694), (245*, 15.435081), (213*, 15.27417), (219, 14.780543), (211, 13.878327), (234, 13.729007), (214, 12.958176), (241, 12.947815), (207, 12.91629)
1152: (236*, 13.960916), (215*, 13.502115), (214*, 12.523343), (220*, 11.212904), (235*, 9.972975), (6*, 9.419644), (248*, 8.8872595), (257*, 8.527309), (252*, 8.004591), (347, 1.8122602)
1153: (11, 20.860456), (215, 19.482489), (7*, 19.068062), (219, 18.663687), (5, 17.628317), (4, 17.035486), (12*, 17.001968), (213, 16.523146), (3, 15.480212), (214, 14.563297)
1154: (11*, 15.942624), (7, 14.657182), (205, 14.346939), (206, 13.882872), (219, 13.838482), (2, 13.736174), (8, 13.469991), (12, 13.251253), (17, 12.836696), (212, 12.833883)
1155: (13*, 22.35654), (10*, 21.47235), (8*, 21.409342), (3*, 20.268568), (219*, 20.083336), (6*, 19.466492), (246*, 13.339839), (563, 1.5000156), (278, 1.1667203), (405, 1.0434908)
1156: (2, 18.562475), (1, 18.286493), (219, 18.04094), (10, 17.306103), (215, 17.225344), (11, 17.004026), (8, 16.387238), (5, 16.164064), (206, 15.175526), (3, 15.079981)
1157: (3, 16.50928), (211*, 15.021791), (10, 14.889953), (205, 14.627691), (2, 14.514167), (235, 14.513177), (207, 14.342964), (219, 13.536969), (251, 12.537046), (12, 12.487812)
1158: (8*, 27.689386), (245, 22.494658), (12*, 20.313187), (212, 19.753225), (214*, 19.290115), (121*, 17.958838), (254, 17.610405), (220*, 17.491488), (249, 17.418142), (234*, 16.4943)
1159: (11*, 19.88466), (2, 17.817757), (205*, 13.829616), (10*, 13.680265), (233*, 10.210784), (252*, 9.651232), (253*, 9.537408), (244*, 9.216942), (318, 2.1843731), (696, 1.9608055)
1160: (11, 14.054479), (13, 12.845203), (3, 12.292107), (4, 12.078052), (1, 11.421246), (207, 10.531934), (215, 10.349352), (17, 10.243068), (12, 9.984855), (250, 9.9342785)
1161: (236, 20.737297), (213*, 18.83964), (206, 18.394484), (211, 17.437243), (121, 17.320217), (253*, 17.246769), (257, 17.010519), (245*, 16.890806), (256, 16.845243), (220, 16.047989)
1162: (11*, 23.289679), (12*, 16.78211), (213*, 16.683289), (255, 15.231202), (236, 14.8450985), (210*, 14.169807), (250, 13.974748), (220*, 11.699186), (256, 11.201241), (84*, 10.597258)
1164: (11, 26.113249), (236, 23.330465), (9, 22.36675), (4, 21.886023), (2*, 20.95925), (12*, 18.290735), (245, 18.248049), (205, 18.209427), (251, 17.677406), (255, 17.656387)
1165: (215, 18.919966), (211, 17.150072), (9, 17.043322), (13, 16.582026), (7*, 16.231861), (3, 15.753782), (17, 15.466764), (236, 15.372869), (219, 15.123083), (5, 14.989146)
1166: (219, 17.509827), (215, 16.867191), (2, 16.683575), (211, 16.37761), (9, 15.958184), (3, 15.708752), (8, 15.656952), (13, 15.418096), (17, 15.222731), (250, 14.755095)
1167: (11, 25.872309), (219, 24.033638), (215*, 23.70381), (213, 22.733932), (13, 22.341969), (251, 21.05445), (245, 20.334145), (7*, 20.024616), (2*, 19.228022), (257, 19.0323)
1168: (11, 11.619869), (13, 11.37705), (17*, 10.77135), (2, 10.675351), (1, 10.670582), (5, 10.213577), (207, 9.802653), (205, 9.615154), (9, 9.403192), (10, 9.34183)
1169: (207*, 14.090785), (215, 13.271202), (5, 13.220362), (11, 13.124975), (211, 12.191372), (219, 12.126791), (12, 11.576736), (205, 11.557389), (239, 11.50491), (13, 11.456469)
1171: (1, 7.53125), (7, 7.34375), (3, 7.3125), (13*, 6.9375), (10, 6.3125), (2, 6.15625), (5, 6.03125), (9, 5.875), (239, 5.875), (12, 5.5625)
1173: (207*, 17.34442), (8, 16.026445), (215*, 15.714579), (216*, 14.592925), (13, 14.56687), (217, 14.084618), (17*, 13.755776), (219, 13.678553), (5*, 12.923568), (4, 12.718619)
1174: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1175: (2*, 23.206884), (7*, 18.888327), (215*, 16.911701), (1*, 16.046982), (212*, 15.063855), (239*, 14.965792), (17*, 14.805084), (233*, 13.702569), (210*, 13.382851), (245*, 12.254294)
1177: (11, 7.65625), (7*, 7.3125), (2, 7.03125), (9, 6.8125), (13, 6.71875), (219, 6.375), (4, 6.375), (205, 6.375), (236, 6.34375), (207, 6.28125)
1178: (219, 16.2042), (2, 16.052649), (211, 15.297893), (217, 15.06675), (4, 14.934415), (12, 14.90379), (7, 14.758588), (250, 14.721527), (251, 14.703466), (236, 14.327863)
1179: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1180: (11, 16.686077), (219, 16.453735), (9, 16.207539), (17, 16.166044), (211, 15.360454), (8, 15.14103), (2*, 14.818961), (245, 14.643481), (255, 14.583257), (13, 14.243529)
1183: (7*, 14.585183), (13, 12.946267), (12, 12.608348), (3, 12.330297), (2, 11.97288), (205, 11.052787), (1, 11.044803), (219, 10.989205), (215, 10.927299), (206, 10.909456)
1184: (11*, 25.34009), (250, 20.502953), (234, 18.830748), (255, 18.138445), (251, 18.092878), (207, 17.54515), (12*, 17.338814), (245, 17.053862), (1, 16.94366), (235, 16.000158)
1186: (11, 14.544644), (215, 13.899118), (211, 13.371929), (7, 13.132259), (9, 13.0049515), (4, 12.775478), (207, 12.654471), (5, 12.585164), (3, 12.379607), (213, 12.339223)
1187: (13*, 19.529053), (8, 18.828875), (219*, 18.668362), (236*, 18.444193), (211*, 17.523794), (11, 16.83272), (245*, 15.249587), (213, 14.333281), (9, 13.960891), (253, 12.802672)
1188: (2*, 29.079996), (213*, 27.933247), (207*, 25.95253), (3*, 25.861252), (206*, 23.61421), (250*, 22.655872), (245*, 22.02055), (233*, 21.884117), (12*, 21.611603), (253*, 21.220121)
1189: (236, 17.467545), (5, 16.321035), (211, 16.193697), (3*, 16.188646), (2*, 15.79117), (17*, 15.2316), (4, 14.506319), (245, 14.050458), (213, 13.864864), (7*, 13.424968)
1192: (11, 16.028057), (219, 14.13869), (5, 13.770443), (13, 13.052263), (211*, 12.690053), (8, 12.636769), (9, 12.608914), (1*, 12.360897), (255, 12.007358), (213, 11.859322)
1193: (13*, 20.449537), (215*, 20.147434), (250*, 17.68215), (1*, 16.548845), (8*, 16.364902), (3*, 14.617632), (213*, 13.809144), (255*, 11.342851), (233*, 10.208133), (247*, 9.104737)
1195: (2*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0), (12, 0.0)
1197: (215*, 20.829681), (4, 18.882956), (1*, 17.927832), (13*, 17.890438), (17*, 17.592083), (205*, 16.98685), (236*, 16.854269), (2, 16.750765), (10*, 16.290562), (206, 16.113733)
1198: (3*, 20.800135), (10*, 19.839527), (245*, 18.088955), (17*, 17.785305), (236*, 17.477726), (8*, 17.332632), (217*, 17.18595), (6*, 15.587494), (212*, 15.343743), (243*, 14.2793045)
1199: (7*, 23.330107), (17*, 21.903477), (236*, 20.728834), (220*, 16.488003), (217*, 15.916539), (234*, 14.671136), (252*, 12.056189), (249*, 12.019252), (877, 1.1679419), (1666, 1.0200346)
1200: (13*, 23.087587), (215, 19.477234), (17, 18.542658), (10, 18.484104), (3, 18.350117), (1, 18.342983), (12, 18.0144), (207, 17.984085), (206, 17.533972), (5, 17.419014)
1202: (13*, 17.092949), (4*, 16.864279), (9*, 15.955653), (205*, 14.860769), (1*, 14.704437), (236*, 13.79985), (220*, 11.835432), (253*, 10.230019), (218, 1.5972637), (242, 1.3410805)
1203: (11, 15.25895), (13, 15.079763), (9, 14.412125), (213, 14.145486), (241, 13.609288), (211, 12.197402), (239, 11.962281), (8*, 11.903633), (217, 10.469781), (251, 10.191669)
1206: (8, 15.258474), (13, 14.987204), (236, 14.284898), (9, 13.971892), (213, 13.235041), (3, 13.04514), (211*, 12.854465), (4, 12.799084), (219, 12.125322), (255, 11.708486)
1207: (9, 18.07819), (211, 17.938599), (11*, 17.90137), (2*, 16.367588), (236*, 15.855116), (13, 15.642551), (1, 14.267983), (234, 13.885749), (251, 13.837284), (245, 13.642581)
1208: (11, 12.761444), (7*, 11.046006), (13, 10.909587), (1, 10.889336), (4, 9.696187), (5, 9.478656), (213, 9.407365), (251, 9.297948), (207*, 9.178776), (255, 8.902139)
1209: (11*, 20.114502), (1*, 16.822208), (9*, 11.398518), (121*, 7.9182754), (491, 0.62427), (376, 0.6097978), (1059, 0.6097978), (831, 0.60294247), (1556, 0.57709825), (1091, 0.56499857)
1210: (11*, 14.948743), (13, 14.40561), (17*, 14.280238), (5, 13.919743), (219, 13.325613), (211, 13.222722), (1, 13.157466), (215, 12.885499), (245, 12.069224), (4*, 11.63147)
1212: (11*, 19.931059), (211, 17.620817), (2*, 16.91429), (3, 16.784784), (1, 16.232653), (17*, 15.470828), (215*, 15.392458), (213, 13.879613), (10, 13.663325), (245, 13.625524)
1213: (13, 12.788471), (11, 11.980766), (207, 11.978425), (7*, 11.643539), (2, 11.345738), (215, 11.217405), (5, 10.930859), (9, 10.715868), (10, 10.513247), (250, 10.432233)
1214: (11*, 25.871735), (219*, 24.144772), (211, 23.669504), (251, 18.274673), (213, 17.843624), (1, 17.595337), (4*, 16.813278), (255, 16.73358), (253, 16.648245), (233, 16.53048)
1217: (5, 12.862531), (17*, 12.647169), (11, 12.395786), (215, 11.991225), (1, 10.907543), (239, 10.79034), (9, 10.099725), (211, 10.069299), (251, 10.036727), (12, 10.029788)
1218: (17*, 20.465975), (3*, 20.434366), (206*, 19.523539), (207*, 19.470829), (8*, 18.019035), (245, 17.660961), (251*, 15.550059), (84*, 14.989109), (243*, 11.738017), (242, 1.1450202)
1219: (9, 10.330418), (2, 9.90638), (13*, 9.846129), (215*, 9.841999), (205, 9.662953), (17, 9.326256), (8, 9.323913), (10*, 9.262567), (7, 9.228286), (3, 8.753929)
1220: (215*, 17.831081), (2*, 16.649855), (211, 15.819575), (4, 15.181379), (5, 15.175166), (207, 15.1601305), (3*, 15.106984), (8, 13.784761), (9, 13.774791), (236, 13.752059)
1222: (236, 19.503078), (211, 19.337915), (4, 18.376337), (12, 18.229753), (207, 18.1909), (9, 18.1805), (8, 18.071312), (5, 17.85047), (219, 17.839306), (206, 17.19961)
1223: (8, 10.898794), (7*, 10.307817), (1*, 9.763012), (9, 8.977469), (250, 8.433679), (207, 8.405329), (236, 8.366123), (13*, 8.269613), (213, 8.114366), (211, 7.9722033)
1225: (17*, 19.309864), (213*, 17.006659), (10*, 16.937952), (206*, 16.552391), (251*, 15.932881), (234*, 15.6618595), (239*, 15.3196945), (217*, 15.215864), (243*, 14.677649), (249*, 12.954638)
1226: (11*, 18.417011), (9*, 14.891737), (5*, 14.338323), (251*, 13.081671), (250*, 12.529823), (217*, 11.816447), (239*, 11.797305), (254*, 10.029363), (243*, 9.488357), (210*, 8.587966)
1228: (7, 19.615873), (5, 18.33155), (17, 16.477764), (239, 15.883831), (236, 14.931469), (234, 14.438132), (4*, 14.400337), (8, 14.338672), (6, 14.325813), (219, 13.906166)
1229: (2*, 16.774435), (11, 16.186544), (8, 14.623587), (4, 14.447428), (3, 13.976324), (215, 13.861765), (9, 13.754791), (5, 13.5697365), (13, 12.879932), (12, 11.973348)
1230: (11*, 25.756632), (4*, 21.023674), (17*, 19.688913), (10*, 17.565191), (12*, 16.925453), (234*, 15.655291), (245*, 14.513659), (253*, 13.361144), (217*, 12.752469), (244*, 11.711657)
1231: (11*, 19.636559), (13, 18.33962), (2, 17.714445), (211, 17.358786), (205*, 16.733076), (17, 16.717583), (219, 15.514911), (255, 15.260819), (213, 15.035742), (236, 14.832868)
1232: (13, 14.562744), (4*, 13.127339), (236, 12.390987), (219, 12.102478), (215, 11.85742), (17, 11.728828), (213, 11.489836), (220, 11.350698), (251, 11.263312), (216, 11.146499)
1233: (11*, 21.42346), (9, 17.216097), (219, 16.317558), (207, 16.305637), (251, 15.820712), (255, 15.707763), (17, 15.598801), (8, 15.584209), (4, 15.163045), (241, 14.9601555)
1234: (10*, 17.970995), (251*, 15.777407), (220*, 12.182345), (241*, 12.0849285), (234*, 12.0062895), (256*, 9.970353), (6*, 9.7592745), (638, 2.0052862), (675, 2.0052862), (59, 1.4592527)
1235: (17*, 19.97221), (217*, 16.182304), (247*, 12.355539), (212*, 12.27038), (235*, 12.09215), (121*, 11.910628), (256*, 10.287375), (1173, 2.5059917), (297, 2.503243), (242, 2.3223968)
1236: (11*, 16.980894), (7*, 16.831669), (13*, 16.115032), (207, 15.153411), (206, 14.402514), (10*, 14.088479), (254, 12.944171), (4, 12.80593), (211, 12.608556), (17, 12.009176)
1238: (215*, 16.272598), (17*, 15.591881), (5*, 14.229182), (12*, 12.377968), (254*, 11.974826), (84*, 10.230558), (246*, 9.366203), (241*, 8.535514), (210*, 8.298087), (252*, 7.401825)
1239: (13*, 17.105843), (5, 16.927614), (233*, 15.173645), (4, 14.701292), (12*, 14.376972), (207*, 13.764819), (255, 13.695065), (214, 12.744998), (257, 12.485854), (216*, 12.389898)
1241: (3*, 16.214846), (219*, 14.924171), (4*, 13.814852), (211*, 13.494038), (6*, 11.8450985), (206*, 11.5517), (220*, 10.11618), (257*, 9.646066), (243*, 7.3118186), (249*, 5.311719)
1244: (236, 13.451494), (8, 13.398044), (2*, 12.66666), (219, 12.562073), (215, 12.176329), (1, 11.963697), (255, 11.91802), (12, 11.486925), (4, 11.310381), (3, 11.041328)
1245: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1246: (7*, 19.799194), (8*, 18.062265), (5*, 14.988882), (241*, 13.920042), (250*, 12.817896), (233*, 11.574668), (243*, 9.041844), (248*, 8.180089), (31, 1.3040669), (702, 1.3040669)
1247: (207, 6.3125), (2, 6.21875), (1, 5.71875), (8, 5.40625), (17, 5.34375), (10, 5.28125), (12, 5.21875), (3, 5.0625), (5, 4.9375), (213, 4.75)
1248: (219*, 18.842194), (2*, 17.081911), (1*, 16.506306), (5, 16.39572), (12, 15.1044855), (205, 14.650091), (9, 14.133376), (234, 13.660757), (255, 13.083656), (250, 13.055123)
1249: (13, 20.647749), (5*, 19.339054), (205, 18.780203), (245, 17.83507), (10, 17.768936), (1, 17.067293), (213, 16.042398), (216, 14.405911), (241, 13.360471), (235, 13.185813)
1250: (11*, 17.684637), (3*, 17.533504), (7, 17.244123), (2, 16.465229), (8, 15.970413), (205, 14.476824), (217, 14.107672), (17, 13.765313), (5*, 13.397908), (212, 12.8222475)
1251: (7, 15.7858925), (207, 14.979713), (215, 14.829053), (4, 13.019954), (5, 12.867784), (211, 12.504346), (219, 12.1958), (255, 12.079848), (236*, 11.731303), (212, 11.71267)
1252: (13*, 19.778742), (7, 19.491081), (2, 17.68422), (5*, 16.490227), (17*, 15.775103), (206*, 14.607031), (234, 14.246759), (220*, 14.212196), (254*, 12.40279), (252*, 12.0350275)
1254: (236*, 22.820267), (4*, 22.342512), (216*, 20.089073), (251*, 19.93446), (210*, 19.459944), (257*, 17.313656), (212*, 16.554142), (234*, 15.202529), (282, 0.9868295), (663, 0.9868295)
1255: (2, 23.580458), (213, 23.098251), (4, 22.0317), (215*, 21.686554), (17, 21.619205), (255*, 21.365314), (211*, 20.596628), (257, 19.746094), (233, 19.677341), (205, 19.630945)
1257: (5*, 28.355711), (8*, 23.08073), (2*, 22.959354), (6, 19.261082), (245*, 19.13508), (257, 17.81023), (239, 17.609268), (205*, 16.68255), (216*, 16.41001), (10, 16.385769)
1258: (205*, 16.964), (2, 15.432765), (219*, 15.176554), (8, 15.109194), (255, 14.778095), (211*, 14.569801), (239, 14.459179), (5, 14.453718), (206, 14.342196), (234, 13.992798)
1259: (11, 9.709099), (2, 7.8414235), (7, 7.5194364), (9, 7.2953525), (236, 7.1950336), (4, 7.1719184), (5, 7.160822), (13, 7.051484), (215, 6.8573785), (207, 6.78757)
1260: (1, 0.0), (2, 0.0), (3*, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1261: (1*, 22.61994), (215*, 22.132973), (17*, 21.429699), (10*, 19.879484), (219*, 19.491385), (12*, 19.211205), (255*, 17.570824), (233*, 17.149706), (235*, 16.118958), (251*, 15.848297)
1262: (1, 18.064077), (213*, 17.280844), (4, 16.998096), (8, 16.287409), (211, 15.546881), (216, 14.873159), (9, 14.77519), (7, 14.582815), (255, 14.423589), (206, 14.258451)
1263: (10*, 17.282705), (211*, 17.183096), (5*, 16.886911), (12, 15.836965), (9, 15.577321), (219*, 14.106438), (233*, 13.906022), (121, 13.583168), (241*, 13.403666), (234*, 13.257253)
1265: (11*, 18.013418), (17, 16.947693), (7, 16.337925), (8, 15.296895), (5*, 15.116266), (219, 14.621172), (245, 14.590579), (217, 14.446189), (206, 14.405079), (10, 14.32934)
1266: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1267: (13*, 18.216803), (219*, 15.802984), (250, 15.524503), (206, 14.884867), (8, 14.77061), (207, 14.626348), (12, 14.554858), (236, 14.52923), (256, 13.689115), (251, 13.296217)
1268: (5, 18.453989), (215, 18.440586), (219, 17.918777), (9, 16.56214), (8, 16.154812), (11, 16.097431), (239, 15.794904), (251, 14.803991), (10, 13.897062), (213, 13.603543)
1269: (3, 13.605881), (1, 13.116162), (13, 12.750455), (215, 12.31134), (12, 11.847447), (10, 11.699616), (11, 11.682487), (206, 10.539678), (257, 10.535138), (205, 10.5087385)
1270: (7, 12.906944), (5, 12.73386), (205, 11.588216), (3, 11.439962), (4, 11.055141), (13, 10.877246), (213, 10.775224), (236, 10.554164), (207, 10.471002), (9, 10.382761)
1271: (236*, 20.679466), (257, 17.54319), (250, 17.460142), (13*, 17.448889), (251, 16.962805), (6, 15.745124), (235, 15.653705), (247, 15.043892), (253*, 13.743132), (233*, 13.616929)
1272: (11, 12.504384), (5, 12.393097), (13, 11.863057), (236*, 11.351951), (8, 11.274544), (17*, 10.755494), (255, 10.485357), (3, 10.391003), (9, 10.0653), (10, 9.496714)
1273: (1*, 15.280173), (12, 14.30775), (236, 13.654527), (11, 13.176984), (216, 11.931203), (219, 11.779339), (8*, 11.611197), (211, 10.920452), (4, 10.555328), (257, 10.266691)
1274: (236*, 26.934702), (6*, 24.467554), (3*, 24.054832), (219*, 23.367731), (1*, 22.091066), (121*, 21.852436), (234*, 21.454437), (246*, 21.094128), (220*, 21.08911), (250*, 20.513233)
1277: (11, 11.778758), (4, 10.2779045), (213, 10.155768), (13, 9.958817), (10, 9.877489), (7*, 9.542305), (1, 9.273429), (205, 9.197619), (215, 9.080765), (216, 9.064101)
1278: (3, 17.8877), (1, 17.646816), (2, 17.279928), (236, 17.106756), (250, 16.244036), (9*, 15.399196), (215, 15.028467), (12, 14.946711), (234, 14.189358), (8, 14.049636)
1279: (3*, 15.222861), (5*, 14.405574), (1*, 14.354298), (219*, 12.271582), (12*, 11.092421), (215*, 10.658036), (8*, 10.3785), (217*, 8.237154), (253*, 7.400619), (246*, 7.2996383)
1280: (11, 23.08186), (253, 18.486872), (211, 18.485737), (207, 18.276585), (4, 18.206474), (239, 17.92068), (217, 17.656097), (255, 17.490322), (7, 17.41794), (215, 17.412607)
1281: (3, 12.375079), (11, 12.195476), (13, 12.01734), (206, 11.636674), (17, 11.390468), (7, 11.357491), (251, 11.024497), (215, 10.937687), (2, 10.8313675), (216, 10.798024)
1282: (215, 18.35698), (11, 17.18268), (8*, 16.149614), (13, 15.760906), (219, 15.595521), (5, 15.300282), (207, 14.474784), (213, 14.424243), (3, 14.419401), (233, 13.662992)
1283: (9, 23.860956), (2*, 23.585802), (12*, 21.186794), (1*, 18.934378), (3*, 18.01602), (220, 16.484543), (207*, 15.111912), (235, 14.842455), (6*, 14.822206), (217*, 14.801499)
1284: (9*, 17.153591), (219, 15.759099), (13, 14.50593), (2, 13.756269), (8*, 13.232669), (253, 12.533487), (1*, 12.526589), (205, 12.407548), (211*, 11.829009), (245, 11.662652)
1286: (13*, 21.883171), (1*, 21.139868), (3*, 17.698376), (207*, 16.659544), (2*, 15.440012), (8*, 14.775567), (236*, 14.723669), (4, 13.671609), (241*, 12.772935), (255*, 12.753119)
1287: (207*, 13.482445), (13, 13.392279), (1, 13.37777), (215, 12.760298), (216, 11.530124), (205, 11.309656), (3, 11.187658), (206, 10.936911), (211*, 10.343204), (12*, 10.2775)
1288: (1*, 19.66679), (13, 19.63744), (5*, 19.13427), (11*, 18.406645), (251*, 16.105446), (206, 15.03176), (9*, 14.860698), (241, 14.785363), (245, 14.560616), (211, 14.354649)
1289: (236*, 27.258646), (11*, 25.874153), (255*, 23.281334), (245*, 22.905207), (4*, 22.00949), (13*, 21.831472), (1*, 20.895699), (253*, 20.79414), (251*, 18.81907), (212*, 16.118793)
1290: (2, 18.38444), (4, 15.4786), (7*, 15.054323), (211, 14.474784), (219, 13.803496), (12, 13.784966), (1, 13.587485), (3, 13.531784), (215, 13.478627), (6, 13.39765)
1291: (7*, 24.503834), (17, 21.81959), (239, 20.29043), (217, 19.249107), (5, 18.517519), (241, 17.854202), (206*, 17.72986), (220, 17.363413), (211, 17.079967), (254, 16.570257)
1292: (7, 19.966272), (216*, 14.990076), (217*, 14.348407), (219*, 13.948926), (233*, 12.086013), (251*, 11.672272), (220*, 9.869404), (212, 9.307712), (214, 8.892081), (210*, 8.256309)
1293: (215, 14.518212), (207*, 14.268846), (5, 14.142519), (236, 13.985773), (10, 13.961485), (11*, 13.849996), (17, 13.576486), (205, 13.538882), (8, 13.265613), (9, 13.2080965)
1295: (11*, 23.618937), (207*, 20.005165), (215, 19.98686), (2*, 19.390112), (5*, 17.676353), (9, 17.241684), (12, 16.917852), (241*, 16.849306), (236, 16.456512), (252*, 15.629237)
1296: (11, 13.912281), (2, 13.343962), (3, 12.71357), (236, 11.9797535), (17, 11.788522), (205, 11.678026), (8*, 11.392984), (9, 11.184636), (219*, 10.845721), (12, 9.962229)
1297: (4, 21.980785), (9, 20.344654), (13*, 19.685051), (1, 18.787804), (2, 17.665588), (17, 16.733927), (205, 16.045208), (8, 15.54857), (216, 14.527483), (251, 14.417764)
1298: (1, 0.65625), (215, 0.625), (91, 0.625), (728, 0.625), (251, 0.5625), (3, 0.53125), (235, 0.53125), (1576, 0.5), (501, 0.5), (866, 0.5)
1299: (11*, 15.728819), (215, 14.583433), (211, 14.183717), (8, 14.1828375), (219, 13.703273), (9, 13.549831), (1, 13.246949), (5, 13.17067), (251, 12.066308), (2, 11.636075)
