# userId: recommendations in (itemId, ranking score) pairs, where a correct recommendation is denoted by symbol *.
1: (1*, 14.007547), (13, 13.716969), (213, 12.727662), (250, 12.581818), (17, 12.2637205), (219, 12.093664), (215, 11.379948), (216, 11.357946), (236, 11.000723), (239, 10.787258)
1167: (236*, 20.787106), (11, 18.981413), (211*, 18.95317), (13, 18.15306), (4, 17.193336), (1*, 16.144703), (84, 15.814272), (207*, 15.686042), (251, 15.538104), (234, 15.288143)
1168: (215, 9.958166), (1, 9.2132225), (2, 9.070642), (7*, 9.064236), (239, 9.030567), (213, 8.979894), (11, 8.796318), (6, 8.750892), (250, 8.73622), (207, 8.697601)
1169: (5, 13.208727), (3, 12.765717), (13, 12.010021), (17*, 11.853782), (12, 11.076996), (4, 10.946004), (205, 10.7032995), (219, 10.632345), (11, 10.540891), (239, 10.200291)
1170: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1171: (11*, 7.53125), (2, 7.0625), (205, 6.59375), (7, 6.5), (10, 6.4375), (239, 6.40625), (5, 6.28125), (9, 6.1875), (4, 5.84375), (255, 5.84375)
1173: (13, 17.604973), (7*, 17.13474), (219, 12.271708), (245, 11.672356), (205*, 11.6255245), (236, 11.191479), (8, 10.91126), (9*, 10.828251), (251, 10.075997), (241, 10.038928)
1175: (207*, 17.368717), (11*, 15.791779), (13*, 15.689538), (211*, 14.881655), (241*, 13.801332), (9*, 13.522201), (12*, 13.177225), (4*, 12.041788), (121*, 11.46418), (219*, 11.153273)
1176: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1178: (7, 17.29956), (215*, 16.909403), (8, 16.7158), (216, 16.147669), (239, 14.382578), (205, 14.2448015), (4, 13.950667), (217, 13.830464), (255, 13.811735), (2, 13.453331)
1180: (13, 18.145897), (11, 17.457403), (8, 15.643442), (17, 15.304682), (7*, 15.193076), (211, 14.914118), (1, 14.578089), (9, 14.240481), (219, 14.165612), (3, 13.563166)
1182: (7, 7.1699853), (215, 7.1645303), (13*, 6.630215), (5, 6.5736923), (3, 6.3635187), (245, 6.1041937), (1, 5.845182), (12, 5.744128), (213, 5.7384515), (216, 5.695639)
1183: (1, 15.863563), (2, 15.593469), (13, 15.536285), (219, 14.644464), (3, 14.595917), (205, 14.316231), (12, 14.184817), (234, 13.681048), (10, 12.618641), (5*, 12.594685)
1185: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1186: (7, 14.725381), (207, 14.031775), (215, 13.678523), (11, 13.639634), (239, 13.612816), (211, 13.522669), (17, 13.15275), (10, 13.152722), (236*, 12.949485), (13, 12.7432165)
1187: (213, 22.424093), (1*, 21.289495), (8, 20.446587), (11, 19.216764), (216*, 18.220964), (234, 17.65767), (9, 16.92987), (239, 16.52333), (217, 15.817182), (233, 15.635085)
1188: (11*, 29.525911), (215*, 26.292233), (235, 18.709393), (251*, 17.749071), (254*, 16.676308), (252*, 14.797004), (243, 9.496449), (811, 1.6783705), (218, 1.6537445), (693, 1.6214913)
1189: (12*, 11.72997), (211, 11.067253), (10*, 10.982493), (9*, 10.795976), (236, 10.216807), (234, 9.981609), (205, 9.291209), (250, 9.254199), (239, 8.743264), (215*, 8.656634)
1190: (13*, 7.3125), (213, 5.75), (17, 5.65625), (5, 5.46875), (207, 5.40625), (2, 5.125), (1, 5.09375), (10, 5.09375), (8, 4.96875), (214, 4.96875)
1191: (13, 12.602854), (7, 12.204519), (205, 12.082561), (2, 11.537877), (11, 10.867175), (12, 10.198526), (239, 9.713671), (5, 9.647494), (241, 9.534565), (9, 9.360768)
1192: (219, 14.641609), (8, 14.057788), (250, 13.710338), (236, 13.601058), (11, 13.491354), (9, 13.244703), (17, 13.092059), (239*, 12.674219), (10, 12.643544), (207*, 12.606699)
1193: (11*, 19.965374), (5*, 17.558266), (219*, 16.312368), (245*, 16.112854), (2*, 15.455663), (239*, 13.524018), (10*, 13.272924), (216*, 13.160524), (121*, 11.467713), (235*, 10.667169)
1194: (236, 9.516942), (215, 9.329445), (11, 8.928785), (7, 8.860758), (9, 8.812762), (1, 8.698307), (5, 8.68606), (13, 8.625845), (250, 8.576806), (17, 8.4520035)
1195: (1*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0), (12, 0.0)
1196: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1197: (11*, 18.788002), (250*, 18.376997), (2, 18.20644), (3, 17.783178), (4, 16.430655), (239, 15.768859), (220, 14.879112), (206, 14.755018), (257, 14.698681), (234, 13.560832)
1198: (206*, 19.585798), (234*, 18.983223), (241*, 18.904078), (247*, 16.782782), (244*, 16.390156), (84*, 15.486861), (214*, 15.464776), (210*, 13.138796), (1182, 0.9264719), (943, 0.91616625)
1199: (1*, 20.939016), (2*, 20.60883), (206*, 17.11099), (4*, 16.622509), (10*, 15.40097), (84*, 13.790272), (256*, 13.13959), (244*, 11.480414), (248*, 10.843423), (212*, 9.139814)
1200: (219, 20.183739), (3, 19.34552), (207, 19.17089), (2*, 18.835026), (17, 18.65925), (1, 18.37905), (205, 17.577526), (215, 17.477322), (5, 17.431322), (12, 16.423985)
1201: (9*, 18.646004), (10, 18.62042), (11, 17.878302), (250*, 17.727348), (5*, 17.289158), (255*, 17.198877), (241, 17.014078), (17*, 16.957989), (216, 16.87459), (219*, 16.442846)
1202: (2*, 24.87416), (8*, 21.327288), (7*, 17.768587), (250*, 15.364122), (234*, 15.115148), (235*, 14.683241), (251*, 14.4007), (244*, 13.460776), (245*, 11.726501), (249*, 11.625086)
1203: (11, 13.971132), (17*, 13.502854), (13, 13.165813), (9, 12.126338), (10*, 11.898256), (219*, 11.047899), (216, 9.806575), (250, 9.547523), (255, 9.3125925), (239, 9.179618)
1205: (10*, 9.257639), (8, 9.0297165), (1, 8.999548), (7*, 8.958256), (13, 8.813728), (236, 8.7709465), (207, 8.122888), (5, 7.870008), (9*, 7.7865844), (17, 7.6284)
1206: (8, 19.7093), (9, 17.45694), (213, 16.505707), (13, 16.377064), (4, 16.322147), (219, 15.661114), (215*, 15.363074), (236, 15.140866), (207*, 14.99799), (6, 14.841148)
1207: (9, 21.300196), (13, 18.582602), (255, 17.740635), (220, 17.490858), (239, 17.276499), (3, 17.012066), (206, 16.486637), (211, 16.467619), (233, 16.057985), (205, 15.854418)
1208: (17, 11.2236595), (1, 11.177507), (215, 10.356592), (11, 9.966888), (239, 9.3232565), (8, 8.401464), (13, 8.167382), (205, 8.005661), (3, 7.9754114), (5, 7.7780533)
1209: (2*, 25.300974), (239*, 17.755354), (10*, 15.530364), (211*, 11.959092), (216*, 10.782332), (242, 1.508164), (299, 1.4740825), (376, 0.8821999), (1059, 0.8821999), (580, 0.84959185)
1210: (8*, 19.547148), (2, 17.237783), (215, 17.018513), (5, 16.13518), (1, 15.257012), (250, 14.944821), (211, 14.802511), (10, 13.72725), (213, 13.644749), (219, 13.338848)
1211: (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
1212: (8, 17.124136), (211, 16.734362), (236*, 15.778949), (13*, 14.719579), (5*, 13.730534), (245, 13.669324), (1, 13.514386), (3, 13.0408535), (10, 13.007395), (213, 12.657733)
1213: (13, 12.152941), (2, 11.970782), (11, 11.59981), (1*, 10.6941595), (207, 10.669885), (8, 10.415192), (5, 10.169761), (205, 10.055856), (239*, 9.6052885), (215, 9.315136)
1214: (8*, 21.043844), (7*, 20.517633), (211, 20.195168), (236*, 20.004198), (239, 19.815968), (13*, 19.442167), (213, 19.271759), (255, 18.681238), (253, 18.527746), (5*, 17.953402)
1215: (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7*, 0.0), (8, 0.0), (9, 0.0), (11, 0.0), (12, 0.0)
1216: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1218: (11*, 24.983147), (13*, 23.03432), (7*, 22.048807), (205*, 17.498363), (5*, 16.218779), (245, 15.523274), (253*, 15.199162), (12*, 14.245693), (244*, 12.76961), (249*, 9.660639)
1220: (219*, 17.064442), (5, 16.517803), (10*, 16.170315), (17, 15.669018), (245, 14.516469), (8, 14.495576), (207, 14.063803), (211, 13.678108), (12, 13.502854), (236, 13.366219)
1222: (236, 19.346184), (17, 17.993357), (8, 17.210442), (9, 16.946648), (12, 16.913202), (4, 16.52792), (207, 16.51398), (10*, 16.382238), (219, 16.142908), (5, 15.270566)
1223: (8, 14.057645), (207, 13.838606), (17*, 13.534514), (219, 11.321842), (236, 10.631629), (9, 9.784709), (3, 9.779108), (215, 9.667707), (213, 9.038293), (211, 8.995152)
1224: (3, 6.59375), (205, 6.5), (13, 6.40625), (207, 6.40625), (9, 6.375), (11, 6.375), (216, 6.28125), (213, 6.0625), (4, 6.03125), (1, 5.90625)
1225: (219*, 21.439186), (11*, 21.259212), (5*, 19.79994), (8*, 19.387533), (250*, 18.584589), (253*, 17.754286), (121*, 15.682378), (4*, 15.42594), (220*, 14.046829), (254*, 14.020244)
1226: (1*, 20.521694), (205*, 20.457033), (7*, 19.526873), (4*, 11.770335), (257*, 11.706416), (234*, 11.002409), (244*, 8.133452), (434, 2.546709), (218, 2.1495042), (712, 1.3493775)
1228: (7, 19.81432), (5, 17.580198), (211, 16.76886), (6, 16.271008), (219, 15.760963), (8, 15.693123), (239, 15.585635), (17, 15.38432), (12, 15.356054), (236, 15.281973)
1229: (17*, 17.668518), (8, 17.625868), (9, 17.087465), (3, 16.263716), (13, 16.105766), (4, 15.951384), (11, 15.948419), (12, 14.414085), (215, 14.359132), (219, 13.634035)
1230: (219*, 23.434864), (207*, 23.128536), (255*, 22.173443), (7*, 19.266855), (215*, 18.848875), (5*, 18.518946), (241*, 17.996454), (246*, 17.559917), (1*, 16.94742), (247*, 14.839953)
1231: (13, 20.726053), (236, 20.090717), (9*, 19.356714), (17, 18.823235), (215, 18.593475), (5, 18.287077), (7, 17.683704), (2, 17.679377), (10, 16.956781), (250, 16.903826)
1232: (11*, 15.991566), (17, 13.685696), (3, 12.612075), (13, 11.944443), (9, 11.76382), (215, 11.508689), (8, 11.436198), (5, 11.272861), (213, 11.075908), (211, 10.6149845)
1233: (4, 16.078907), (7, 15.683607), (8, 15.216489), (207, 15.036042), (236, 14.322985), (10*, 14.210564), (1*, 14.036716), (17, 13.848629), (239*, 13.362972), (3*, 13.246371)
1234: (236*, 20.716354), (2*, 18.659367), (17*, 18.496702), (213*, 17.80888), (219*, 17.166416), (239*, 15.264609), (254*, 14.156856), (252*, 12.869788), (210*, 12.445501), (248*, 7.6484747)
1235: (213*, 23.259438), (234*, 18.21235), (239*, 17.380598), (257*, 17.339205), (6*, 16.568766), (250*, 16.279446), (251*, 16.048416), (219*, 15.917671), (207*, 15.911394), (220*, 14.814796)
1236: (1*, 15.444309), (245, 13.416117), (2*, 13.327729), (250, 12.491595), (211, 11.961444), (8, 11.70631), (9, 11.453787), (251, 11.355242), (17, 11.2295265), (239*, 11.168569)
1237: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1238: (211*, 20.798868), (234*, 14.66358), (251*, 14.425647), (244*, 11.158264), (977, 1.6442986), (638, 1.3150598), (242, 1.2480384), (598, 1.1972344), (365, 1.1938913), (798, 1.0746918)
1239: (7*, 22.280905), (9*, 21.739832), (17*, 21.20413), (1*, 21.11623), (2*, 21.0188), (250, 19.791971), (245, 18.816717), (5, 18.52467), (3*, 18.36967), (217*, 18.36019)
1240: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10*, 0.0)
1241: (236*, 18.453281), (215*, 17.545809), (17*, 15.48162), (205*, 14.772071), (241*, 14.609795), (245*, 13.409163), (254*, 12.543437), (214*, 12.01861), (212*, 9.342823), (278, 2.9532447)
1242: (211, 11.69801), (219, 10.115751), (213, 10.085327), (17, 9.864362), (13, 9.629097), (7*, 9.549642), (3*, 9.539109), (9, 9.535444), (8, 9.402523), (250, 9.049088)
1243: (11, 11.358311), (10, 10.989484), (2, 10.791682), (205, 10.781278), (219, 10.010176), (13, 9.908031), (8, 9.584125), (3, 9.44753), (5, 9.146007), (236, 9.140273)
1244: (219, 15.1501665), (10, 13.859968), (8, 13.84732), (236, 13.159587), (4, 12.887212), (1, 12.743008), (12, 12.077906), (11*, 12.053225), (13, 12.0015335), (206, 11.365558)
1246: (13*, 19.97966), (2*, 19.236046), (1*, 17.839317), (236*, 17.309513), (4*, 15.818139), (257*, 15.198894), (251*, 12.019913), (235*, 11.39392), (214*, 11.313906), (255*, 11.248848)
1248: (13*, 18.079367), (205, 16.937725), (5, 16.819687), (211, 16.76014), (9, 16.367445), (4, 16.069862), (253, 15.823126), (12, 15.6875515), (239*, 15.666715), (250, 15.576446)
1249: (205, 19.192738), (10, 18.764353), (1, 18.400017), (13, 18.18637), (219*, 17.958563), (207*, 17.78551), (213, 17.564018), (250*, 16.974247), (245, 14.9119), (234, 14.867204)
1250: (13*, 16.624908), (2, 15.650592), (217, 15.433297), (7, 15.372004), (245*, 14.808281), (206, 14.673336), (1*, 14.429429), (17, 14.332607), (8, 14.092936), (219*, 13.143466)
1251: (13*, 17.823854), (215, 17.12521), (11*, 16.515545), (8, 16.168884), (211, 15.85702), (250, 15.637391), (9, 15.568569), (239*, 14.804117), (5, 14.329562), (219, 14.228146)
1252: (7, 21.144432), (215*, 19.654505), (8*, 17.91972), (2, 15.907622), (9*, 15.203085), (3*, 15.201054), (212, 14.75856), (214, 13.648067), (234, 13.453088), (210*, 11.978046)
1254: (11*, 23.59644), (7*, 23.218416), (207*, 19.747644), (239*, 19.225187), (213*, 18.312576), (206*, 17.143734), (233*, 16.263556), (220*, 14.521064), (245*, 14.360772), (248*, 14.238378)
1255: (17, 25.132832), (2, 22.639175), (4, 21.187449), (6, 20.975765), (251, 20.477839), (236*, 20.44796), (3, 20.149702), (121, 20.091059), (253, 19.841152), (10*, 19.826422)
1256: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1257: (17*, 29.701376), (7*, 27.899776), (3*, 27.814655), (12*, 23.502832), (220, 22.028273), (239, 22.019936), (4*, 21.872166), (10, 21.236813), (257, 20.337357), (235, 18.980343)
1258: (7*, 21.704676), (2, 18.743097), (233, 18.58218), (255, 18.51543), (12*, 17.989914), (8, 17.590124), (220, 17.508774), (206, 17.425354), (213*, 16.750729), (236, 16.411648)
1259: (7, 8.657776), (219, 8.37775), (17, 8.291455), (11, 8.100228), (2, 8.009928), (8, 7.752103), (13, 7.4498596), (236, 7.4129615), (207, 7.0847006), (5, 6.9652343)
1261: (211*, 21.738586), (13*, 21.71265), (9*, 18.668373), (220*, 16.44884), (253*, 14.851488), (257*, 14.203588), (256, 11.437176), (247*, 10.310457), (249, 10.134162), (243, 9.94716)
1262: (8, 18.664068), (4, 16.341454), (17, 16.108881), (1, 15.443664), (211, 15.188845), (239, 15.041502), (254, 14.855812), (9, 14.804528), (7, 14.468303), (236, 14.413381)
1263: (250*, 17.773556), (2*, 17.437172), (9, 16.214666), (207*, 15.297396), (239*, 14.179133), (213*, 13.8187685), (255*, 13.754385), (12, 12.408336), (121, 12.317479), (257, 11.960102)
1265: (17, 15.663651), (236, 14.038876), (207, 13.931752), (8, 13.85743), (7, 13.703517), (211*, 13.597939), (250, 12.82898), (2, 12.120085), (9, 12.106634), (1, 11.714736)
1267: (12, 16.17326), (8, 16.158407), (207, 15.9670925), (9, 12.308584), (4, 11.945162), (211, 11.157626), (217*, 11.145496), (6, 10.993617), (234*, 10.902328), (17*, 10.859469)
1268: (8, 21.131367), (215, 20.756996), (239, 20.412483), (11, 19.749393), (7*, 18.580544), (5, 18.214014), (9, 18.119503), (6, 17.962605), (219, 17.18646), (4, 16.783484)
1269: (1, 14.402386), (10, 13.998829), (17*, 13.881497), (205, 13.549592), (11, 13.39738), (250, 13.148183), (13, 12.8663435), (9, 12.733451), (215, 12.2723675), (213*, 12.226688)
1271: (9*, 25.737204), (17*, 23.570417), (3*, 20.52279), (2*, 20.388432), (7*, 19.952404), (10*, 18.234016), (213*, 17.504025), (6, 17.049623), (257, 15.738987), (235, 15.2406025)
1272: (13, 16.49986), (8, 14.931848), (11, 14.873923), (9, 14.534457), (211*, 14.109282), (215*, 14.082824), (219, 13.37944), (5, 12.739456), (245, 12.113162), (255, 11.7169695)
1273: (207*, 12.762323), (11, 12.413233), (236, 11.437864), (215*, 11.289461), (12, 11.206597), (5*, 10.784044), (9, 10.507823), (17*, 10.410299), (206, 9.963949), (205*, 9.115538)
1274: (11*, 27.260113), (215*, 23.473957), (8*, 22.512774), (211*, 21.207005), (254*, 19.694), (207*, 18.747297), (84*, 18.222704), (233*, 16.503326), (210*, 14.864907), (242, 3.5602384)
1276: (2, 9.21875), (215, 8.1875), (213, 7.84375), (7, 7.53125), (9, 7.4375), (236, 7.40625), (211, 7.375), (4, 7.34375), (11, 7.34375), (17, 7.3125)
1278: (8, 15.758614), (12, 14.185784), (211, 13.628422), (2, 13.518966), (205*, 13.50219), (1, 13.47723), (236, 13.072255), (257, 12.2163515), (3, 12.0565405), (239, 11.71959)
1279: (7*, 19.183668), (2*, 17.935097), (17*, 15.6152935), (206*, 13.148396), (255*, 13.09461), (234*, 12.945888), (233*, 12.733471), (212*, 11.972744), (247*, 10.514834), (242, 1.595251)
1280: (2, 19.597744), (8, 17.490673), (17, 17.398266), (236, 17.113276), (239, 16.900553), (215, 16.74726), (255, 16.62546), (11, 16.387667), (7, 16.288544), (1, 16.045284)
1281: (13, 12.689015), (215, 12.419028), (8, 12.002789), (17, 11.899638), (2, 11.106113), (219*, 11.059509), (239, 10.994116), (206, 10.660439), (1, 10.539714), (211, 10.5106945)
1282: (17*, 20.162683), (11, 19.528332), (13, 16.43632), (219, 16.080894), (207, 16.051182), (234, 15.700894), (5, 15.483563), (6, 14.952873), (10, 14.912445), (215, 14.840705)
1283: (236*, 22.179867), (4*, 22.172604), (9, 21.993624), (219*, 20.088783), (211*, 18.786634), (220, 15.009702), (235, 14.505229), (257*, 13.423378), (233*, 12.085653), (256*, 8.930218)
1284: (17*, 19.442326), (13, 17.54645), (255*, 17.50914), (219, 17.172867), (2, 17.135696), (239, 15.849445), (205, 15.639321), (241, 15.584237), (245, 15.531707), (253, 15.462081)
1286: (219*, 19.382566), (216*, 16.95327), (5*, 16.373426), (235*, 16.08142), (217*, 15.337415), (210*, 15.288303), (9, 14.859725), (121*, 12.196916), (4, 10.847116), (254*, 10.794104)
1287: (13, 16.685854), (239, 16.525347), (17*, 16.521135), (11*, 16.455948), (236, 16.44499), (215, 15.671453), (4, 15.411394), (255, 15.333451), (1, 15.1216), (254, 14.585893)
1288: (17*, 21.341682), (13, 20.213127), (10, 18.948637), (211, 18.653957), (6*, 17.15298), (214, 15.636669), (207*, 15.442229), (213, 15.375176), (239, 15.293911), (245, 15.1321335)
1289: (211*, 25.497604), (8*, 24.326366), (5*, 23.420826), (10*, 20.568281), (2*, 20.38745), (234*, 19.407553), (206*, 18.944042), (216*, 17.200336), (249*, 13.950748), (246*, 13.500468)
1290: (3, 19.885733), (1, 19.421373), (2, 19.168388), (215, 18.817333), (12, 18.003105), (217, 17.933035), (219, 17.86637), (4, 17.796686), (216, 16.92479), (205, 16.85071)
1291: (2*, 22.433786), (17, 21.191011), (8*, 17.708912), (239, 17.43079), (215*, 16.781515), (1*, 16.724352), (241, 15.220221), (5, 14.719264), (247, 14.344898), (245, 13.820315)
1292: (7, 21.40671), (241*, 15.689683), (211*, 15.110849), (8*, 14.374111), (254*, 14.113309), (215*, 13.843412), (257*, 13.648236), (213*, 12.501557), (10*, 12.020393), (4*, 11.554277)
1293: (7*, 18.380764), (17, 14.758608), (5, 14.642701), (3, 14.173639), (236, 13.464415), (2*, 13.416922), (1, 13.278347), (9, 13.150812), (215, 13.015064), (10, 12.903714)
1294: (11, 13.495341), (4, 13.16548), (8, 13.074401), (17, 13.0716305), (13, 12.934573), (3*, 12.832469), (236, 12.467646), (10, 12.250391), (2, 12.147463), (7, 12.118108)
1295: (1*, 23.836464), (3*, 18.873543), (236, 17.913864), (17*, 17.889791), (215, 17.525963), (239*, 16.208576), (9, 15.998876), (251*, 15.952805), (254*, 15.670265), (234*, 15.41513)
1296: (7*, 19.973257), (12, 13.944414), (13*, 13.933531), (11, 13.785967), (236, 13.765957), (3, 13.587065), (2, 13.190556), (4, 12.863337), (17, 12.6583185), (205, 12.618372)
1297: (9, 19.030172), (215*, 18.595913), (3*, 18.411333), (2, 17.902256), (8, 16.732214), (207*, 16.122055), (205, 15.395457), (250, 15.259851), (4, 15.029945), (239*, 15.026929)
1299: (2, 14.589806), (8, 14.541234), (215, 13.88834), (9, 13.442584), (7*, 12.967466), (3, 12.729536), (13*, 12.688799), (236*, 12.686726), (5, 12.04316), (255, 11.641616)
1300: (236*, 22.462158), (215*, 22.243189), (5*, 21.245579), (220, 21.150507), (12, 20.409658), (207*, 20.401123), (245*, 18.496695), (1*, 18.00359), (250, 17.64436), (235, 17.535982)
1302: (207*, 20.06435), (8*, 17.235275), (254*, 17.143099), (239*, 16.740376), (206, 16.362822), (235*, 14.563305), (212, 14.291718), (121, 14.250458), (255*, 13.590985), (247, 12.377903)
1304: (207*, 31.07605), (11*, 26.535404), (5*, 25.003092), (10*, 23.846245), (234*, 23.324434), (121*, 18.395464), (251*, 17.27261), (241*, 16.642536), (246*, 16.082565), (210*, 14.728899)
1305: (9*, 20.554089), (8*, 18.56601), (207, 17.138548), (3, 16.49938), (12*, 15.819382), (255, 15.626607), (234, 15.136795), (233, 15.06153), (206, 14.192867), (219, 13.916252)
1307: (13, 18.460226), (207*, 18.203114), (219, 18.151989), (215, 18.096401), (211, 16.827784), (2, 16.187057), (10, 15.337088), (3, 15.093552), (205, 14.862711), (255, 14.266734)
1308: (11, 25.039507), (213, 22.923807), (245, 22.920311), (254, 22.38842), (239, 22.1457), (257, 21.20703), (207*, 20.774988), (212, 20.513844), (6, 20.424086), (4, 20.399017)
1309: (2*, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0), (11, 0.0)
1310: (11, 16.61639), (2, 16.290966), (215, 15.924168), (4, 15.375253), (8*, 14.785604), (239, 14.215387), (10, 13.646607), (13, 13.629323), (211, 13.24668), (236*, 13.2059555)
1311: (3, 17.373955), (13, 16.211927), (215, 16.108727), (205, 14.498519), (8, 14.391493), (5, 14.282889), (17, 13.970088), (250, 13.951733), (236, 13.807825), (2, 13.737999)
1313: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1314: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1315: (11*, 12.364347), (215*, 11.6908455), (2, 11.556883), (7, 11.171292), (205, 11.054321), (8, 10.432372), (17, 10.32523), (251, 9.996426), (219, 9.894127), (207, 9.381841)
1316: (239, 13.999972), (2, 12.836572), (215, 12.785045), (8, 12.255568), (207, 11.916233), (213, 11.881267), (205, 11.641085), (9, 11.639485), (17, 11.337933), (236, 11.222724)
1317: (207, 18.269632), (9*, 17.990116), (236, 17.74343), (12, 17.470741), (2, 17.182869), (219, 17.170963), (239*, 15.213802), (17, 15.031696), (206, 15.022017), (205, 14.869366)
1318: (211*, 24.252314), (4*, 23.491516), (239*, 21.646158), (213*, 21.266123), (7*, 21.224802), (215*, 20.290762), (3*, 18.750364), (2*, 18.127163), (257*, 16.499855), (247*, 15.353324)
1322: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1325: (5, 16.912037), (2, 16.900532), (13, 16.640188), (219, 16.578096), (207*, 15.476099), (211, 15.411243), (1, 15.342873), (205, 15.220843), (121, 14.785471), (9, 14.503975)
1328: (12, 1.168884), (11*, 1.0452076), (588, 0.8581449), (589, 0.8155019), (210, 0.7741755), (432, 0.7611948), (214, 0.7481994), (336, 0.7355632), (318, 0.72183), (91, 0.7071224)
1329: (8, 18.63872), (11*, 17.128862), (236, 17.1095), (7*, 16.398289), (211, 16.069204), (219, 15.209152), (206*, 14.887275), (239, 14.4921665), (1, 14.385318), (234, 14.352068)
1330: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1331: (1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)
1332: (9, 17.911926), (8, 17.693909), (12, 17.39414), (241*, 17.125046), (206, 16.796818), (250, 16.647282), (205*, 16.345268), (17, 15.735257), (235*, 15.569378), (5, 15.18955)
1333: (219, 19.194904), (13*, 18.548569), (255, 17.436008), (2*, 16.665863), (233, 16.071905), (215, 16.025986), (207, 15.735428), (10, 14.932729), (239, 14.600362), (205*, 14.434478)
1334: (2, 10.947174), (11, 9.1191635), (219, 8.854627), (9, 8.847255), (17, 8.76126), (13, 8.723996), (12, 8.719082), (8, 8.582719), (10, 8.313268), (213, 8.26126)
1335: (1*, 19.541029), (236*, 15.104943), (241*, 14.699043), (234*, 14.488762), (121*, 14.35676), (4*, 14.057682), (217*, 13.971536), (251*, 13.348749), (6*, 12.081004), (254*, 12.046028)
1336: (7, 7.608634), (2, 6.75697), (5, 5.8913436), (207, 5.8353763), (215, 5.8337383), (13, 5.635377), (17, 5.5639224), (1, 5.553668), (4, 5.459501), (213, 5.3605075)
1337: (241, 11.230294), (1, 10.833367), (17, 10.581099), (7, 10.517361), (205, 10.476579), (213*, 10.256382), (216, 10.088865), (2, 10.037551), (250, 9.993087), (3, 9.852274)
1338: (17, 15.841762), (9, 15.808966), (234*, 14.140967), (207, 13.575391), (215*, 13.34478), (213*, 12.836281), (239*, 12.618397), (219*, 12.393107), (236*, 12.046779), (205, 11.412874)
1340: (239, 10.693521), (211, 10.405025), (1, 10.191759), (207*, 10.1821165), (5, 10.062969), (13, 10.040212), (215, 9.894999), (2, 9.812707), (11, 9.623729), (213, 9.613865)
1341: (2, 18.52675), (11, 16.54943), (4, 15.933868), (9, 15.601838), (13, 15.565209), (239*, 14.545431), (3, 14.507415), (211, 14.083646), (1, 14.044359), (250, 13.648427)
1342: (7*, 22.993935), (12*, 21.705687), (236*, 21.259743), (10, 20.906563), (211*, 20.379883), (213, 17.39918), (257, 16.848396), (235, 15.153966), (84, 14.898146), (6, 14.5358715)
1343: (205, 21.8013), (241*, 19.26534), (5*, 18.269302), (13*, 18.170929), (220, 16.546923), (121, 16.088785), (212, 16.005184), (10*, 15.5805855), (206*, 15.252319), (217, 14.559032)
